Age	Sex	Overall_Survival	Residuals
ENSG00000284830	0.0739515351652079	0.00390246907208658	0.625344090875463	0.296801904887243
ENSG00000284837	0.94507177840955	0.0141631286092667	0.00676242279960488	0.0340026701815783
ENSG00000284839	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000284842	0.865628074554713	0.126144891652032	0.0000000000000000000000000000000204295701675481	0.00822703379325505
ENSG00000284844	0.236108524700712	0.000350776354072711	0.0892317420926794	0.674308956852536
ENSG00000284848	0.299508153938552	0.0963960562237808	0.293255860794992	0.310839929042675
ENSG00000284862	0.464684987262759	0.0275968704722424	0.17886665530296	0.328851486962039
ENSG00000284873	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000284874	0.0614879439215752	0.45245015749491	0.00477834248911108	0.481283556094403
ENSG00000284876	0.126698941323624	0.186825451975814	0.191496769860488	0.494978836840074
ENSG00000284879	0.377021336048932	0.0371993693600314	0.30389285871538	0.281886435875656
ENSG00000284882	0.436061898354853	0.117487321392515	0.0335928750509441	0.412857905201688
ENSG00000284902	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000284906	0.455195721211582	0.139122242763483	0.0780727268343379	0.327609309190597
ENSG00000284917	0.298833856406932	0.228706162099496	0.15308944941769	0.319370532075882
ENSG00000284922	0.0865797964348546	0.222962315403785	0.00852973579088864	0.681928152370472
ENSG00000284931	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000284934	0.271067690086582	0.0663750228763046	0.00521361230896253	0.657343674728151
ENSG00000284946	0.31492051124759	0.0292565392290563	0.247259058008832	0.408563891514521
ENSG00000284948	0.34780225840154	0.0809901804495372	0.0463005276698913	0.524907033479032
ENSG00000284952	0.390400044926028	0.0577620052032258	0.0337770097490923	0.518060940121654
ENSG00000284954	0.456146769905112	0.140067355610206	0.0830535997011736	0.320732274783508
ENSG00000284956	0.295838530445629	0.0816419095135503	0.293910874248781	0.32860868579204
ENSG00000284957	0.838417108866442	0.0468843715880741	0.0386956678913339	0.0760028516541502
ENSG00000284959	0.447651378919427	0.0546782618055935	0.267987354948333	0.229683004326646
ENSG00000284966	0.31617352737559	0.185963906975371	0.163701450829387	0.334161114819653
ENSG00000284968	0.14255464086214	0.322938013905845	0.226609738655458	0.307897606576557
ENSG00000284969	0.334955440383773	0.0106734589257476	0.261173088027989	0.393198012662491
ENSG00000284976	0.00955063209525452	0.402077400252591	0.00343393513537241	0.584938032516783
ENSG00000284977	0.818606486921032	0.00747195155521737	0.00874573756689161	0.165175823956859
ENSG00000284981	0.103209774232648	0.0770670365268006	0.0000194065922984205	0.819703782648253
ENSG00000284986	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000284989	0.103556520229637	0.0315463478043116	0.026792266863886	0.838104865102166
ENSG00000284999	0.000000000000000000000000000000052168423333248	0.454545454545454	0.0000000000000000000000000000000246952902371619	0.545454545454546
ENSG00000285000	0.168634014661358	0.00953966737276079	0.691088661402949	0.130737656562933
ENSG00000285006	0.0166697252315071	0.373068830138848	0.00599360907200258	0.604267835557643
ENSG00000285016	0.0000000000000000000000000000000332022908931348	0.454545454545454	0.000000000000000000000000000000000851210650850687	0.545454545454546
ENSG00000285018	0.3126795504816	0.200453224316107	0.109830716390199	0.377036508812094
ENSG00000285035	0.47909102874773	0.309498994742995	0.0225577975993217	0.188852178909953
ENSG00000285041	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000285043	0.533509071260969	0.0215820992492854	0.029217104053386	0.415691725436359
ENSG00000285051	0.280701030297286	0.0509191475875333	0.127692357658002	0.540687464457178
ENSG00000285053	0.539201233440775	0.000169903991583713	0.222795910653304	0.237832951914338
ENSG00000285077	0.193731501262097	0.108489411810323	0.011350253892449	0.686428833035131
ENSG00000285081	0.1399615586231	0.0139786825091735	0.0503232570330244	0.795736501834702
ENSG00000285082	0.661780852834372	0.0277614793300584	0.0498232337462623	0.260634434089308
ENSG00000285085	0.210813855303852	0.0239047207635988	0.0125446953689469	0.752736728563602
ENSG00000285090	0.100245021523884	0.0572386480194717	0.00524210993839361	0.83727422051825
ENSG00000285091	0.284017336716338	0.0406077596965611	0.223105997643466	0.452268905943635
ENSG00000285094	0.0621681033553121	0.339745806411848	0.0231847378003624	0.574901352432478
ENSG00000285095	0.229153831108367	0.0970587928759402	0.0507418924147215	0.623045483600972
ENSG00000285100	0.217461081688332	0.0802439415824104	0.0821697961803886	0.620125180548869
ENSG00000285103	0.156693267583826	0.00464704793947084	0.419532511201724	0.419127173274978
ENSG00000285108	0.739526698702379	0.0889040527276362	0.00818236677401148	0.163386881795973
ENSG00000285116	0.217461081688332	0.0802439415824105	0.0821697961803884	0.620125180548869
ENSG00000285122	0.296916610102483	0.0514932182714128	0.00128246079226606	0.650307710833838
ENSG00000285130	0.228920406784268	0.0111981906360007	0.0483470120622468	0.711534390517484
ENSG00000285133	0.0000000000000000000000000000000428312317018979	0.454545454545454	0.0000000000000000000000000000000186791942357204	0.545454545454546
ENSG00000285151	0.0584915137839301	0.251824845176414	0.0288304741827891	0.660853166856867
ENSG00000285159	0.335932723920318	0.162822174864909	0.120211246045452	0.381033855169321
ENSG00000285163	0.129456643466112	0.379399236597014	0.128613116084385	0.362531003852488
ENSG00000285169	0.447227450412625	0.0463298103373389	0.16678731721442	0.339655422035616
ENSG00000285184	0.377173898179154	0.333245110407181	0.0895162440024826	0.200064747411182
ENSG00000285190	0.326016539528834	0.0558447343810764	0.148186017274196	0.469952708815894
ENSG00000285205	0.133077540006525	0.206164884288444	0.0158794145752524	0.644878161129779
ENSG00000285210	0.30964289161543	0.202593362706373	0.126639660558151	0.361124085120046
ENSG00000285215	0.336628048286478	0.273839423154824	0.165924005509196	0.223608523049502
ENSG00000285218	0.204569844572895	0.0129285681499733	0.0465428453399037	0.735958741937229
ENSG00000285219	0.367492053369766	0.164691045528822	0.226631639492567	0.241185261608844
ENSG00000285220	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000285230	0.0595939532745555	0.0162364323287558	0.00871196269527164	0.915457651701417
ENSG00000285237	0.00000000000000000000000000000000392612569165505	0.454545454545454	0.00000000000000000000000000000000301035130180563	0.545454545454546
ENSG00000285238	0.298671099051523	0.283142819931245	0.0538777230309501	0.364308357986282
ENSG00000285244	0.715777219818399	0.00642057828301654	0.154834306488214	0.122967895410371
ENSG00000285245	0.0000000000000000000000000000000692312350909567	0.454545454545454	0.0000000000000000000000000000000101678974844611	0.545454545454546
ENSG00000285253	0.0590979706956821	0.179795316082022	0.00491478796385209	0.756191925258444
ENSG00000285254	0.349064228090936	0.0259562188024078	0.250782250019888	0.374197303086768
ENSG00000285257	0.0527443098118433	0.169127911983739	0.0210668630003883	0.75706091520403
ENSG00000285269	0.39143110531817	0.0202718846802168	0.000870762439458648	0.587426247562155
ENSG00000285278	0.530715536187707	0.141133376366598	0.000788521306964453	0.327362566138731
ENSG00000285280	0.208510173849593	0.0327573732082825	0.279161119251798	0.479571333690327
ENSG00000285292	0.431762290902911	0.137609825106955	0.245408951536812	0.185218932453322
ENSG00000285294	0.607560916930802	0.0355222295446938	0.00432351248530315	0.352593341039201
ENSG00000285303	0.0480218579448352	0.0135158165542885	0.145309843042591	0.793152482458286
ENSG00000285304	0.239836365012424	0.096977834140376	0.320440764800597	0.342745036046603
ENSG00000285314	0.129548172259279	0.0964952881256593	0.000011314394201252	0.773945225220861
ENSG00000285329	0.338269467108155	0.0002306195161599	0.000482551385951765	0.661017361989733
ENSG00000285330	0.447227450412625	0.0463298103373389	0.16678731721442	0.339655422035616
ENSG00000285331	0.404491880347639	0.0787131448801592	0.0181460280951517	0.49864894667705
ENSG00000285338	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000285366	0.0000000000000000000000000000000428312317018979	0.454545454545454	0.0000000000000000000000000000000186791942357204	0.545454545454546
ENSG00000285367	0.383599633452582	0.0239514566401952	0.0140760543626114	0.578372855544612
ENSG00000285373	0.0984867482706056	0.117668109234754	0.0938407047473094	0.690004437747332
ENSG00000285374	0.336628048286478	0.273839423154825	0.165924005509195	0.223608523049502
ENSG00000285382	0.0435510540634277	0.0312303963758423	0.0653834142506497	0.85983513531008
ENSG00000285402	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000285404	0.450540282773679	0.039049969253878	0.140579889313961	0.369829858658482
ENSG00000285407	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000285410	0.098529776787774	0.208683657763241	0.089617668358197	0.603168897090788
ENSG00000285412	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000285413	0.214238837260487	0.0824209670967421	0.534974572321232	0.168365623321539
ENSG00000285427	0.27496578400703	0.0430398296237191	0.00116495772695315	0.680829428642298
ENSG00000285437	0.0943076127351643	0.0397995298768099	0.00150860837295937	0.864384249015066
ENSG00000285444	0.527707236410863	0.0550219242247814	0.144052006734988	0.273218832629368
ENSG00000285448	0.217461081688332	0.0802439415824105	0.0821697961803884	0.620125180548869
ENSG00000285458	0.200081810078962	0.421395888251739	0.0194805926546956	0.359041709014604
ENSG00000285467	0.511653508661544	0.242174094127036	0.101321692791104	0.144850704420316
ENSG00000285471	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000285480	0.0800169741930109	0.155495883000441	0.0287701480244533	0.735716994782094
ENSG00000285486	0.659367097673794	0.0250899852356615	0.00057861933047523	0.314964297760069
ENSG00000285492	0.124299775654783	0.00586531147962865	0.0409287634956431	0.828906149369945
ENSG00000285508	0.221528343634006	0.0763443543985365	0.109256066455327	0.592871235512131
ENSG00000285509	0.383651859405971	0.0930963705340612	0.0604490240328214	0.462802746027146
ENSG00000285517	0.316241537721044	0.193860808091766	0.00371869076568978	0.486178963421501
ENSG00000285524	0.113666664130691	0.13197689697975	0.0429500605423719	0.711406378347187
ENSG00000285525	0.295838530445629	0.0816419095135503	0.293910874248781	0.32860868579204
ENSG00000285526	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000285527	0.0219487254980011	0.739726833245415	0.0120325716887568	0.226291869567827
ENSG00000285528	0.120322880665759	0.0390537590804795	0.0432621593404975	0.797361200913263
ENSG00000285529	0.00000000000000000000000000000000529595881130746	0.454545454545454	0.0000000000000000000000000000000220157572842238	0.545454545454546
ENSG00000285530	0.464749362984951	0.00955995421020137	0.0000752351121951235	0.525615447692652
ENSG00000285531	0.0421400879960658	0.367617084727066	0.0157155653517215	0.574527261925147
ENSG00000285533	0.193755754681151	0.130832839453104	0.00480882140288955	0.670602584462856
ENSG00000285534	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000285535	0.472537570090216	0.117854818559622	0.0742700767576835	0.335337534592478
ENSG00000285539	0.255253124048018	0.0254934455978045	0.0917764041520959	0.627477026202082
ENSG00000285540	0.270947807896441	0.295359111611418	0.246559545007295	0.187133535484846
ENSG00000285541	0.340368186565481	0.0258714007460333	0.224489418104464	0.409270994584022
ENSG00000285542	0.206532955707947	0.00347687943966589	0.00367406717791864	0.786316097674469
ENSG00000285543	0.217461081688332	0.0802439415824106	0.0821697961803886	0.620125180548869
ENSG00000285544	0.416415854519115	0.0917425524780513	0.156457486348518	0.335384106654316
ENSG00000285545	0.00000000000000000000000000000000350035161366705	0.454545454545455	0.00000000000000000000000000000000011626477347902	0.545454545454546
ENSG00000285547	0.290770842349103	0.295010709644088	0.289093845413386	0.125124602593424
ENSG00000285548	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000285551	0.486705059000234	0.342644886812981	0.072000207802843	0.0986498463839419
ENSG00000285553	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000285554	0.0687959580657153	0.118110574438303	0.00577517358849147	0.80731829390749
ENSG00000285558	0.217461081688332	0.0802439415824106	0.0821697961803885	0.620125180548869
ENSG00000285559	0.102300448632832	0.412526672225867	0.101633868476926	0.383539010664376
ENSG00000285560	0.0343799083691225	0.307151610593249	0.0123613153686732	0.646107165668955
ENSG00000285561	0.278480327699315	0.195567973498217	0.00300893730775361	0.522942761494714
ENSG00000285563	0.479010970509383	0.0406525246661083	0.272723918787985	0.207612586036524
ENSG00000285564	0.197043638501249	0.255225580127624	0.000230094667769427	0.547500686703357
ENSG00000285565	0.20480312716692	0.0455715363928551	0.164057531014278	0.585567805425947
ENSG00000285567	0.00645382417982581	0.796379800171046	0.0023204761096003	0.194845899539528
ENSG00000285568	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000285569	0.1395032714712	0.018734378881557	0.164743675177447	0.677018674469796
ENSG00000285571	0.370029515607809	0.000442683954721727	0.278393418464746	0.351134381972724
ENSG00000285572	0.197142915238913	0.329595946068618	0.232826436109789	0.240434702582679
ENSG00000285576	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000285577	0.351027665173696	0.229793644323148	0.137294765178379	0.281883925324777
ENSG00000285578	0.0996634379878878	0.0620514852189213	0.00302534921709576	0.835259727576095
ENSG00000285579	0.0346201230212751	0.231344400085343	0.110839980024306	0.623195496869076
ENSG00000285580	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000285581	0.418850283734151	0.0456387950743319	0.0337398316088055	0.501771089582711
ENSG00000285582	0.150816472857251	0.122865557010877	0.132113578428268	0.594204391703603
ENSG00000285583	0.336628048286478	0.273839423154825	0.165924005509195	0.223608523049502
ENSG00000285584	0.099785217906246	0.0663070872995902	0.00152915843109063	0.832378536363073
ENSG00000285587	0.15388190686403	0.00117616824618607	0.0119356478541737	0.83300627703561
ENSG00000285588	0.124592081040154	0.0253269332438185	0.13709393468797	0.712987051028057
ENSG00000285589	0.163802301287909	0.313481853340016	0.104995769744836	0.417720075627239
ENSG00000285591	0.031071720829775	0.0319200792095197	0.156130552688885	0.78087764727182
ENSG00000285596	0.224461273586161	0.292529104786021	0.326450630540854	0.156558991086964
ENSG00000285597	0.427164149660313	0.15762514747613	0.161408151015558	0.253802551847999
ENSG00000285599	0.475974221803786	0.0413491714530178	0.342408181763247	0.14026842497995
ENSG00000285600	0.310902806088493	0.00398734427569318	0.110498961262938	0.574610888372876
ENSG00000285601	0.153144412857227	0.098552695765132	0.0284387616826616	0.719864129694979
ENSG00000285602	0.280021067297379	0.076941632951964	0.257110176855056	0.3859271228956
ENSG00000285608	0.299961288295357	0.164206003638558	0.0268931985241273	0.508939509541957
ENSG00000285612	0.00519569225145472	0.00584936464888093	0.598648946237091	0.390305996862573
ENSG00000285614	0.297072593072969	0.0918230041793818	0.110789131505361	0.500315271242288
ENSG00000285618	0.00000000000000000000000000000000350035161366705	0.454545454545455	0.00000000000000000000000000000000011626477347902	0.545454545454546
ENSG00000285621	0.336628048286478	0.273839423154825	0.165924005509195	0.223608523049502
ENSG00000285622	0.21669332865103	0.0127315184290771	0.0458334663446776	0.724741686575215
ENSG00000285628	0.210171398319681	0.00985307603725233	0.00035903142372304	0.779616494219344
ENSG00000285629	0.873008538588789	0.0448411253733766	0.00000041362395595313	0.0821499224138781
ENSG00000285630	0.321617639030886	0.365826894474291	0.182135321747187	0.130420144747635
ENSG00000285632	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000285633	0.350988175315264	0.0228586802374088	0.0822912488546716	0.543861895592656
ENSG00000285634	0.148579187712608	0.00889777679231151	0.177090394916024	0.665432640579057
ENSG00000285635	0.00000000000000000000000000000000350035161366705	0.454545454545455	0.00000000000000000000000000000000011626477347902	0.545454545454546
ENSG00000285636	0.137253128749345	0.0774126140211164	0.0239604022371449	0.761373854992394
ENSG00000285637	0.569377592704121	0.00611003703997773	0.129847227998137	0.294665142257764
ENSG00000285641	0.383461169512235	0.202477264308271	0.0714352047643244	0.342626361415169
ENSG00000285644	0.211136397436288	0.0592392529857274	0.00513327312714473	0.72449107645084
ENSG00000285646	0.262829970681044	0.00207928323326064	0.0386483640989179	0.696442381986778
ENSG00000285649	0.129116162748606	0.0321414844492852	0.153955244562558	0.68478710823955
ENSG00000285650	0.59152987633395	0.0647610260189307	0.23313969366815	0.110569403978969
ENSG00000285651	0.303500304008333	0.109292315699762	0.0306566253637962	0.556550754928108
ENSG00000285652	0.426381302618137	0.0175671011324802	0.106182612324314	0.449868983925069
ENSG00000285653	0.359662975399938	0.125525336039133	0.034864964083121	0.479946724477808
ENSG00000285655	0.143055037015978	0.0798856245328474	0.0540547446141556	0.723004593837019
ENSG00000285656	0.177038932503433	0.245954344447242	0.215306420352486	0.361700302696839
ENSG00000285658	0.289079828143319	0.196771130228218	0.118364089098094	0.395784952530369
ENSG00000285661	0.452565478644879	0.25649964424481	0.0489563886045542	0.241978488505756
ENSG00000285662	0.513592609220984	0.0335825017633364	0.240107670678345	0.212717218337334
ENSG00000285663	0.215705791412114	0.116780177184061	0.136541747812407	0.530972283591418
ENSG00000285664	0.181751246321742	0.412581898069878	0.310035899309083	0.0956309562992971
ENSG00000285665	0.417300454076924	0.110635384783678	0.0843747973490194	0.387689363790379
ENSG00000285667	0.414441609467321	0.0105713120388167	0.395489665158067	0.179497413335796
ENSG00000285668	0.217461081688332	0.0802439415824105	0.0821697961803884	0.620125180548869
ENSG00000285669	0.196874565624828	0.00995184750103436	0.108303232777361	0.684870354096776
ENSG00000285671	0.384300644223609	0.183523155795968	0.333000023866647	0.0991761761137768
ENSG00000285672	0.370841364203165	0.00187133079648207	0.0890775159155501	0.538209789084802
ENSG00000285673	0.128132315912268	0.00653220079240471	0.464756506399774	0.400578976895553
ENSG00000285675	0.315772097744072	0.00694708316368134	0.266408871866113	0.410871947226133
ENSG00000285676	0.0883983635597926	0.0900533278334883	0.00262845297760054	0.818919855629119
ENSG00000285679	0.0854344693657909	0.0515210016717168	0.241516233190777	0.621528295771716
ENSG00000285680	0.906222975377149	0.0173134641949461	0.000381408524699996	0.0760821519032049
ENSG00000285684	0.197594059625744	0.321027866010965	0.0104696206791719	0.470908453684119
ENSG00000285685	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000285688	0.300165685835372	0.239021369306485	0.0927792663351468	0.368033678522996
ENSG00000285691	0.27231184393138	0.278738096949532	0.206928834699501	0.242021224419587
ENSG00000285692	0.295838530445629	0.0816419095135503	0.293910874248781	0.32860868579204
ENSG00000285693	0.150772756084731	0.283179578304473	0.223062219973388	0.342985445637408
ENSG00000285694	0.443293242914225	0.00000221434049753236	0.139991606117	0.416712936628278
ENSG00000285695	0.276423351612034	0.255496287894155	0.267193507751749	0.200886852742062
ENSG00000285702	0.193379651886164	0.0121094043013259	0.114230158180707	0.680280785631802
ENSG00000285704	0.951285760137827	0.00499530761507108	0.00511519499783277	0.0386037372492694
ENSG00000285705	0.388830043922204	0.011400887534902	0.119427167604066	0.480341900938828
ENSG00000285706	0.32478916256028	0.0012924398442529	0.175001461472823	0.498916936122644
ENSG00000285707	0.905958910791305	0.0553471982356571	0.0141062382077206	0.0245876527653171
ENSG00000285708	0.345331212775076	0.241969660890462	0.0636006482744296	0.349098478060033
ENSG00000285710	0.173263576051522	0.0682804389606476	0.183743373356077	0.574712611631754
ENSG00000285712	0.186429252424877	0.0793602005641235	0.0238100305325318	0.710400516478468
ENSG00000285715	0.175876618163805	0.140835450923053	0.00245459256995311	0.680833338343189
ENSG00000285717	0.416118672579905	0.0489371463526533	0.176173726869552	0.35877045419789
ENSG00000285719	0.295838530445629	0.0816419095135503	0.293910874248781	0.32860868579204
ENSG00000285722	0.0468389425646604	0.247054763604707	0.00472320093546058	0.701383092895172
ENSG00000285725	0.631957579956636	0.0000784631955011345	0.000000313645147411401	0.367963643202715
ENSG00000285726	0.427164149660313	0.15762514747613	0.161408151015558	0.253802551847999
ENSG00000285727	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000285728	0.060672491795639	0.16277789262951	0.401341824793416	0.375207790781435
ENSG00000285729	0.419567876350147	0.00862954286715823	0.0310663543217696	0.540736226460925
ENSG00000285730	0.747812116002329	0.00465218300047834	0.0432731723596859	0.204262528637507
ENSG00000285733	0.223598089538719	0.00610702846984013	0.103585321521767	0.666709560469674
ENSG00000285735	0.260950844811995	0.220185491842433	0.0788075737114166	0.440056089634156
ENSG00000285737	0.131985628307764	0.0442343966353795	0.228892901625948	0.594887073430908
ENSG00000285738	0.461783557643542	0.0166247182367071	0.143601652095308	0.377990072024444
ENSG00000285739	0.217461081688332	0.0802439415824106	0.0821697961803885	0.620125180548869
ENSG00000285740	0.0458840995589632	0.165311282767144	0.000703150818987172	0.788101466854906
ENSG00000285742	0.23471969504101	0.0000740249760131846	0.000829941511318991	0.764376338471658
ENSG00000285744	0.126218797862908	0.146359970225188	0.00293688148977201	0.724484350422132
ENSG00000285746	0.110945736240497	0.0861379348998126	0.0022834400109849	0.800632888848706
ENSG00000285747	0.288702151360753	0.0105751818792384	0.0380706547652584	0.662652011994751
ENSG00000285749	0.291771258261696	0.077609186213996	0.0187517540786196	0.611867801445688
ENSG00000285750	0.1399615586231	0.0139786825091735	0.0503232570330247	0.795736501834702
ENSG00000285751	0.217461081688333	0.0802439415824107	0.0821697961803884	0.620125180548869
ENSG00000285752	0.26915317314128	0.071163950564009	0.312768458610411	0.3469144176843
ENSG00000285755	0.776508816920167	0.00778177223433789	0.0601552706181861	0.155554140227309
ENSG00000285756	0.582261142075174	0.143776701234342	0.0241264884441382	0.249835668246346
ENSG00000285758	0.188119845672238	0.494586370924199	0.035244029229792	0.282049754173771
ENSG00000285761	0.416816001754835	0.0409352311023903	0.019394659384945	0.52285410775783
ENSG00000285763	0.481517217535559	0.243840591095204	0.0479049185006175	0.226737272868619
ENSG00000285765	0.217461081688332	0.0802439415824106	0.0821697961803886	0.620125180548869
ENSG00000285766	0.0000000000000000000000000000000454835916033486	0.986032753252109	0.000000000000000000000000000000014383078371772	0.0139672467478907
ENSG00000285768	0.153144412857227	0.0985526957651321	0.0284387616826616	0.719864129694979
ENSG00000285769	0.146970318368571	0.109340193308249	0.0297922988137506	0.713897189509429
ENSG00000285770	0.217461081688332	0.0802439415824106	0.0821697961803886	0.620125180548869
ENSG00000285772	0.125183769507039	0.0940317346476379	0.00972842731775035	0.771056068527572
ENSG00000285773	0.1862745064419	0.298891136568782	0.185060759178767	0.32977359781055
ENSG00000285774	0.098469100328965	0.178557145049331	0.463788385822008	0.259185368799696
ENSG00000285777	0.336628048286478	0.273839423154825	0.165924005509196	0.223608523049502
ENSG00000285778	0.586585206042725	0.213135819360209	0.0260573528237657	0.1742216217733
ENSG00000285781	0.00000000000000000000000000000000857110159558183	0.454545454545454	0.00000000000000000000000000000000357562326327939	0.545454545454545
ENSG00000285784	0.426775027527023	0.203306429591728	0.218803631215343	0.151114911665907
ENSG00000285791	0.433938387684743	0.00655786249558205	0.199985754997126	0.359517994822548
ENSG00000285793	0.149309176170784	0.118556474479247	0.0656730385653267	0.666461310784643
ENSG00000285796	0.20406659432932	0.0641150774400506	0.329429172350793	0.402389155879836
ENSG00000285797	0.336628048286478	0.273839423154825	0.165924005509195	0.223608523049502
ENSG00000285801	0.217461081688333	0.0802439415824104	0.0821697961803885	0.620125180548868
ENSG00000285803	0.416568127086096	0.0881574610783767	0.214167096124516	0.281107315711011
ENSG00000285804	0.40246469215463	0.0125151046094631	0.0168414296650438	0.568178773570863
ENSG00000285805	0.320112457194992	0.113199452584438	0.407518029303976	0.159170060916594
ENSG00000285808	0.416118672579905	0.0489371463526533	0.176173726869552	0.358770454197889
ENSG00000285809	0.217461081688332	0.0802439415824105	0.0821697961803884	0.620125180548869
ENSG00000285810	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000285812	0.0371358496450484	0.461676135284529	0.0136110305030014	0.487576984567421
ENSG00000285813	0.305225100941793	0.115113561667274	0.15358640650641	0.426074930884523
ENSG00000285815	0.122162106658563	0.00684262876760725	0.182093029154405	0.688902235419424
ENSG00000285816	0.242310747818123	0.0592255093900229	0.510078010997436	0.188385731794418
ENSG00000285820	0.479265720560118	0.00260899199204271	0.0475240212192897	0.47060126622855
ENSG00000285821	0.43944375817792	0.0928143147108123	0.0789885604640498	0.388753366647218
ENSG00000285824	0.295838530445629	0.0816419095135502	0.293910874248781	0.32860868579204
ENSG00000285825	0.398616754766341	0.321255702106391	0.0234516609827632	0.256675882144505
ENSG00000285827	0.353330958309862	0.140281319010115	0.249105509814695	0.257282212865328
ENSG00000285829	0.293866441892483	0.029349956743319	0.105659844275948	0.57112375708825
ENSG00000285830	0.244716253843564	0.211460364759547	0.1384736650314	0.40534971636549
ENSG00000285833	0.188321160840468	0.0932251558163995	0.0560805558860667	0.662373127457065
ENSG00000285836	0.0000000000000000000000000000000452874724148209	0.454545454545454	0.0000000000000000000000000000000133658789607912	0.545454545454546
ENSG00000285837	0.11337731278088	0.0879885838952711	0.00336772356492513	0.795266379758923
ENSG00000285838	0.586272977814438	0.0244059902886952	0.0878615650393027	0.301459466857564
ENSG00000285839	0.1399615586231	0.0139786825091735	0.0503232570330246	0.795736501834702
ENSG00000285840	0.565398391843171	0.116805364303642	0.184524154134245	0.133272089718942
ENSG00000285841	0.217461081688332	0.0802439415824104	0.0821697961803883	0.620125180548869
ENSG00000285844	0.105077994783432	0.121714861882535	0.0535225045589601	0.719684638775072
ENSG00000285846	0.217461081688332	0.0802439415824104	0.0821697961803886	0.620125180548868
ENSG00000285847	0.421768857183861	0.0645366893416907	0.0148776998187142	0.498816753655734
ENSG00000285848	0.59915379790744	0.0313191285775052	0.112748862879019	0.256778210636036
ENSG00000285851	0.585083649253876	0.0384017386356737	0.0124997707245019	0.364014841385948
ENSG00000285852	0.0730100613633338	0.130392258754404	0.17368425678049	0.622913423101772
ENSG00000285853	0.476928719925863	0.00858169465640182	0.113246863161869	0.401242722255866
ENSG00000285854	0.405326190714273	0.0357329147090653	0.0626811563838184	0.496259738192844
ENSG00000285856	0.149917024516978	0.0984951404283842	0.0261061770245086	0.725481658030129
ENSG00000285857	0.810217759052022	0.00855568962085945	0.00948728377551803	0.1717392675516
ENSG00000285859	0.293670927034826	0.113725464165783	0.409411670996821	0.18319193780257
ENSG00000285863	0.239651163184903	0.110389495079826	0.0316023855544616	0.618356956180809
ENSG00000285864	0.0790715746245391	0.130303577455352	0.0441660721538278	0.746458775766281
ENSG00000285865	0.715777219818399	0.00642057828301654	0.154834306488214	0.122967895410371
ENSG00000285867	0.0295319952182557	0.265368731863297	0.136893224658735	0.568206048259713
ENSG00000285868	0.121306419392282	0.0924587133184534	0.00748620899001903	0.778748658299246
ENSG00000285870	0.70209424040855	0.0305481705897713	0.0312813266839258	0.236076262317752
ENSG00000285871	0.112120204243367	0.0949829639543104	0.00686668648847719	0.786030145313845
ENSG00000285872	0.530506800687845	0.285144675220875	0.0971754719951652	0.0871730520961146
ENSG00000285873	0.1399615586231	0.0139786825091736	0.0503232570330246	0.795736501834702
ENSG00000285876	0.00000000000000000000000000000000721625039114267	0.454545454545454	0.00000000000000000000000000000000285819508575935	0.545454545454546
ENSG00000285877	0.0673062579335994	0.282900913349745	0.0596647609108884	0.590128067805768
ENSG00000285878	0.000000000000000000000000000000000912527011553603	0.454545454545454	0.00000000000000000000000000000000211142924476027	0.545454545454546
ENSG00000285880	0.294866552232427	0.285578382759894	0.245674296736954	0.173880768270725
ENSG00000285882	0.1399615586231	0.0139786825091735	0.0503232570330245	0.795736501834702
ENSG00000285883	0.217461081688332	0.0802439415824106	0.0821697961803885	0.620125180548869
ENSG00000285884	0.503247603571547	0.109370411713058	0.0792603354549369	0.308121649260458
