pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MODULE_41	0.240901213171577	0.793789243401426	0.11378726182188	-0.614285714285714	-1.18561595900045	3	REPS2, SOX10, CCNF
MODULE_411	0.217726396917148	0.793789243401426	0.128142916898415	-0.901408450704225	-1.21607395044293	1	TMEFF2
MODULE_415	0.269776876267748	0.796236692250557	0.116739204791222	0.852112676056338	1.17380759902991	1	SLC6A1
MODULE_419	0.649325626204239	0.900099661152083	0.0640703750499722	-0.676056338028169	-0.912055462832199	1	CNN2
MODULE_421	0.63894523326572	0.900099661152083	0.0673623868166279	0.669014084507042	0.921584478577203	1	ATM
MODULE_427	0.305025996533795	0.796236692250557	0.0988903007520636	-0.592366683672222	-1.14331064097528	3	DLX5
MODULE_436	0.810408921933085	0.930262328659209	0.0519512476197082	-0.451347737049143	-0.755231901121929	2	CACNG4
MODULE_438	0.661710037174721	0.91098436624739	0.0614364107201271	-0.524822695035461	-0.878176202488435	2	KIF11, BIRC5
MODULE_439	0.957610789980732	0.979716024340771	0.0459538081039063	-0.52112676056338	-0.70304275259982	1	BIRC5
MODULE_44	0.00155924372203294	0.224174102142044	0.45505986738723	-0.978723404255319	-1.63767994518114	2	JCHAIN, COL1A2
MODULE_45	0.290375203915171	0.796236692250557	0.0982123351217438	-0.502065673378548	-1.15222970982937	5	JCHAIN, MFAP2
MODULE_453	0.795761078998073	0.930262328659209	0.0544555953940371	-0.605633802816901	-0.817049685453845	1	CCNF
MODULE_456	0.368015414258189	0.810290253225036	0.0940503465727813	-0.816901408450704	-1.10206701758891	1	PIF1
MODULE_458	0.339113680154143	0.810290253225036	0.0988903007520636	-0.838028169014085	-1.13056875080241	1	CA3
MODULE_459	0.528596187175043	0.847518806599479	0.0689567351672811	-0.507142857142857	-0.978822477779445	3	PIF1, BGN, ZDHHC2
MODULE_46	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_462	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_47	0.0115862456517556	0.421363112913012	0.380730400722792	-0.650054957203059	-1.72413136471945	7	H19, MXRA5, COL1A2, MFAP2, BGN, CNN2
MODULE_470	0.202312138728324	0.793789243401426	0.133554954557592	-0.908450704225352	-1.22557452818077	1	PRLR
MODULE_48	0.19392523364486	0.793789243401426	0.152144922367565	0.628571428571429	1.28212337156866	3	ENTREP1, DPF3, VWF
MODULE_480	0.305025996533795	0.796236692250557	0.0988903007520636	-0.592366683672222	-1.14331064097528	3	DLX5
MODULE_481	0.761078998073218	0.930262328659209	0.0565299525056311	-0.626760563380282	-0.845551418667352	1	KIFC1
MODULE_485	0.809248554913295	0.930262328659209	0.0536769600638126	-0.598591549295775	-0.80754910771601	1	UBE2S
MODULE_486	0.795761078998073	0.930262328659209	0.0544555953940371	-0.605633802816901	-0.817049685453845	1	CCNF
MODULE_488	0.971602434077079	0.979716024340771	0.0476387259290825	0.514084507042254	0.708164915117219	1	KLF10
MODULE_491	0.289079229122056	0.796236692250557	0.115734447701689	0.666666666666667	1.15221200526274	2	ENTREP1, GAB2
MODULE_493	0.314401622718053	0.799933242611754	0.106729884364606	0.823943661971831	1.13500404203719	1	L3MBTL1
MODULE_5	0.0120619873395428	0.421363112913012	0.380730400722792	-0.871311383081574	-1.68169413192603	3	JCHAIN, COL1A2
MODULE_511	0.217726396917148	0.793789243401426	0.128142916898415	-0.901408450704225	-1.21607395044293	1	TMEFF2
MODULE_514	0.979716024340771	0.979716024340771	0.0472587336673259	0.507042253521127	0.698464025869038	1	FASN
MODULE_52	0.122938530734633	0.793789243401426	0.153158808683073	-0.485182740553405	-1.37327712444555	9	AKR1C3, MFAP2, SOX10, KIF11, TTK, KIFC1, CCNF
MODULE_524	0.649325626204239	0.900099661152083	0.0640703750499722	-0.676056338028169	-0.912055462832199	1	CNN2
MODULE_53	0.2375	0.793789243401426	0.107972360317345	-0.499763670347405	-1.23468811217758	6	MFAP2, SOX10, KIF11, KIFC1, CCNF
MODULE_532	0.528596187175043	0.847518806599479	0.0689567351672811	-0.507142857142857	-0.978822477779445	3	PIF1, BGN, ZDHHC2
MODULE_537	0.957610789980732	0.979716024340771	0.0459538081039063	-0.52112676056338	-0.70304275259982	1	BIRC5
MODULE_54	0.0932330827067669	0.793789243401426	0.178219874951973	-0.544117647058823	-1.44315536862897	7	PRR11, KIF11, TTK, KIFC1, CCNF, UBE2S, BIRC5
MODULE_544	0.761078998073218	0.930262328659209	0.0565299525056311	-0.626760563380282	-0.845551418667352	1	KIFC1
MODULE_547	0.48747591522158	0.847518806599479	0.0785029047348687	-0.753521126760563	-1.01656181794839	1	CACNG4
MODULE_55	0.033123211314548	0.554813789518679	0.321775918075361	-0.660643614086041	-1.63214908384807	6	COL1A2, AKR1C3, MFAP2, TLE2, SOX10
MODULE_567	0.840077071290944	0.948626355783594	0.0519512476197082	-0.584507042253521	-0.788547952240339	1	ZBTB46
MODULE_568	0.289079229122056	0.796236692250557	0.115734447701689	0.666666666666667	1.15221200526274	2	ENTREP1, GAB2
MODULE_57	0.564547206165703	0.872876834148511	0.0709609456938284	-0.711267605633803	-0.959558351521376	1	CDC25A
MODULE_573	0.720081135902637	0.930262328659209	0.0615706755421678	0.619718309859155	0.853678253839935	1	VWF
MODULE_6	0.00223058808101536	0.224174102142044	0.431707695803346	-0.723908194100085	-1.92001123719682	7	MXRA5, JCHAIN, COL1A2, AKR1C3, TLE2, SOX10
MODULE_60	0.56	0.872876834148511	0.0642140881844605	-0.438785031981271	-0.930260528199113	4	COL1A2, TLE2
MODULE_63	0.202312138728324	0.793789243401426	0.133554954557592	-0.908450704225352	-1.22557452818077	1	PRLR
MODULE_64	0.214953271028037	0.793789243401426	0.143758989039275	0.614285714285714	1.25298420403301	3	SLC6A1, PPARA, EFNB1
MODULE_66	0.532062391681109	0.847518806599479	0.0686325631836726	-0.504796779628131	-0.974294378105589	3	TLE2, SOX10
MODULE_67	0.349442379182156	0.810290253225036	0.0949751525905595	-0.658145513139737	-1.10126283196424	2	HAND2
MODULE_69	0.610051993067591	0.887985136251032	0.0619762736001998	-0.471428571428571	-0.909891317372442	3	PIF1, CCDC102A, TFAP4
MODULE_7	0.246666666666667	0.796236692250557	0.109684061970549	-0.568345323741007	-1.20493905335716	4	REPS2, SOX10, CCNF, ARID3A
MODULE_70	0.95131845841785	0.979716024340771	0.0486034247259069	0.528169014084507	0.727566693613581	1	DBN1
MODULE_72	0.352365415986949	0.810290253225036	0.0870515867946735	-0.476935329423747	-1.09455612157527	5	COL1A2, MFAP2
MODULE_75	0.173410404624277	0.793789243401426	0.14551614609036	-0.915492957746479	-1.2350751059186	1	AKR1C3
MODULE_79	0.720081135902637	0.930262328659209	0.0615706755421678	0.619718309859155	0.853678253839935	1	VWF
MODULE_8	0.2578125	0.796236692250557	0.102821842840815	-0.481751824817518	-1.19018905617642	6	MFAP2, TK1, TTK, KLF10, DBN1, TFAP4
MODULE_82	0.809248554913295	0.930262328659209	0.0536769600638126	-0.598591549295775	-0.80754910771601	1	UBE2S
MODULE_84	0.0407830342577488	0.58552784898625	0.287857117255149	-0.670543946184216	-1.53888365109784	5	JCHAIN, COL1A2, MFAP2
MODULE_88	0.0390977443609023	0.58552784898625	0.282013350011725	-0.60179300052009	-1.59612687476393	7	COL1A2, AKR1C3, MFAP2, TLE2, SOX10
MODULE_9	0.370449678800857	0.810290253225036	0.0999276973731092	0.624113475177305	1.07866655811831	2	ENTREP1, VWF
MODULE_92	0.288032454361055	0.796236692250557	0.112378519110475	0.838028169014085	1.15440582053355	1	GRB10
MODULE_93	0.462825278810409	0.847518806599479	0.0793434960134973	-0.608931237808936	-1.01891348650519	2	AKR1C3
MODULE_94	0.831889081455806	0.944687600975237	0.0475434194201301	-0.376839252503064	-0.727327074934429	3	PRLR
MODULE_95	0.370879120879121	0.810290253225036	0.115734447701689	0.395501980481519	1.07585876597532	6	ENTREP1, P2RY1, DPF3
MODULE_97	0.971602434077079	0.979716024340771	0.0476387259290825	0.514084507042254	0.708164915117219	1	KLF10
MODULE_98	0.0220670691948862	0.527491345123747	0.352487857583619	-0.758468656866434	-1.60801623103032	4	DLX5, MYT1
MODULE_99	0.814558058925477	0.930262328659209	0.048505983646947	-0.385739656040129	-0.744505498963642	3	HOXC6
