Age	Overall_Survival	Sex	Residuals
ENSG00000258172	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000258177	0.54579999311192	0.132388901006808	0.0759410839542172	0.245870021927055
ENSG00000258181	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258183	0.173120103537327	0.265604916444847	0.138402461632198	0.422872518385629
ENSG00000258185	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258186	0.150589046308273	0.210504740674833	0.35064269524943	0.288263517767464
ENSG00000258197	0.336631507727983	0.408511158421668	0.142948949811419	0.11190838403893
ENSG00000258199	0.291827786560914	0.0447054309611012	0.088718318602709	0.574748463875276
ENSG00000258210	0.444120008433076	0.125838726655838	0.027504428906537	0.40253683600455
ENSG00000258215	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000258216	0.148458062823557	0.0892458549821488	0.08256164298866	0.679734439205634
ENSG00000258225	0.130161995371561	0.157984057598355	0.111082540498843	0.600771406531242
ENSG00000258227	0.590626833688164	0.0173091482916347	0.11202829670497	0.280035721315231
ENSG00000258230	0.415971484995896	0.263678005717131	0.000770563223248539	0.319579946063725
ENSG00000258231	0.125867188609875	0.250026203119986	0.0462326559023643	0.577873952367775
ENSG00000258232	0.37197634285447	0.483609668584563	0.0191207932267131	0.125293195334254
ENSG00000258233	0.148609799746643	0.213595554886913	0.0987623824031335	0.53903226296331
ENSG00000258240	0.616586941326918	0.0654964691035618	0.00017349131862166	0.317743098250898
ENSG00000258256	0.0703306468062386	0.144502344990642	0.0584223278659195	0.7267446803372
ENSG00000258279	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258283	0.120955092520313	0.223793043479699	0.112121033502479	0.543130830497509
ENSG00000258285	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258289	0.118961974542284	0.0108309863533077	0.110323690592221	0.759883348512187
ENSG00000258301	0.224831334735607	0.240770160502291	0.213717515902397	0.320680988859705
ENSG00000258302	0.570287563820943	0.00484668870631264	0.109814568326981	0.315051179145764
ENSG00000258303	0.312622644514128	0.387237514176695	0.221825972217975	0.0783138690912016
ENSG00000258308	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258311	0.341798280209464	0.235582872616611	0.122339784291822	0.300279062882103
ENSG00000258315	0.327899473099262	0.224348199563781	0.012634824304409	0.435117503032548
ENSG00000258316	0.0730955809609469	0.403255350002453	0.111486703122622	0.412162365913978
ENSG00000258317	0.237477626816371	0.328907928141928	0.00144961451089309	0.432164830530808
ENSG00000258323	0.0637200716844139	0.458005032420385	0.152262211390971	0.32601268450423
ENSG00000258325	0.79941728987246	0.00447278231477479	0.13388971839571	0.0622202094170548
ENSG00000258332	0.0420733794883756	0.450782850109847	0.170278008962682	0.336865761439095
ENSG00000258334	0.254178584570043	0.541265434994188	0.0911987921259238	0.113357188309845
ENSG00000258337	0.180895459540036	0.194876759145703	0.355716865560607	0.268510915753654
ENSG00000258342	0.379076156252633	0.353660565421904	0.00939833757394425	0.257864940751519
ENSG00000258343	0.250950405458146	0.00156112227345659	0.0626617134762435	0.684826758792154
ENSG00000258344	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000258352	0.161875767711372	0.00831206713650055	0.165047692454683	0.664764472697444
ENSG00000258354	0.194833059025661	0.625995669694666	0.0902213997625318	0.0889498715171411
ENSG00000258357	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258359	0.15618960686783	0.443177102514316	0.212341298014909	0.188291992602945
ENSG00000258365	0.152348526542711	0.0544318762946263	0.492538839997786	0.300680757164877
ENSG00000258366	0.35311354000348	0.00581318810232661	0.0228828744913463	0.618190397402847
ENSG00000258375	0.127459552637923	0.153660624749317	0.269889405747516	0.448990416865244
ENSG00000258376	0.225028477850017	0.0325119449940978	0.0512856868100431	0.691173890345843
ENSG00000258377	0.32279375097686	0.522853157264997	0.00452750041709442	0.149825591341048
ENSG00000258378	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000258384	0.273369062958068	0.28476060808128	0.225038409485025	0.216831919475627
ENSG00000258385	0.244224203505139	0.0291884153114154	0.0333903419282637	0.693197039255182
ENSG00000258388	0.234698621014562	0.0679095423683981	0.016849433163241	0.680542403453799
ENSG00000258399	0.657920926389812	0.170253033967103	0.0836228457705178	0.0882031938725669
ENSG00000258404	0.0087254887656267	0.568790304133691	0.0858499758652798	0.336634231235402
ENSG00000258405	0.537968650069942	0.154745513366007	0.0143686425130551	0.292917194050996
ENSG00000258408	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000258410	0.210774870560548	0.494758223151859	0.207093509080477	0.087373397207116
ENSG00000258419	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258422	0.242853317147673	0.0758258484349816	0.0714512321383941	0.609869602278951
ENSG00000258425	0.250950405458146	0.00156112227345661	0.0626617134762434	0.684826758792154
ENSG00000258426	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000258428	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000258429	0.130807890366856	0.572420896816699	0.0175550648571771	0.279216147959267
ENSG00000258430	0.356382861710235	0.00000800942298027138	0.0901637371029821	0.553445391763802
ENSG00000258441	0.200818711425773	0.515378201995878	0.0647353113714603	0.219067775206889
ENSG00000258443	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000258445	0.640327002202013	0.102876442609679	0.0190230108375886	0.237773544350719
ENSG00000258448	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258450	0.202579043791017	0.558461530184747	0.105945701986866	0.13301372403737
ENSG00000258451	0.587594594925514	0.00165594586431384	0.0664678270537081	0.344281632156464
ENSG00000258457	0.429267288463765	0.106172976352935	0.00495579843474719	0.459603936748552
ENSG00000258458	0.297715533930082	0.0879555389167825	0.195364085610426	0.41896484154271
ENSG00000258460	0.0741728511455438	0.0765639577863332	0.0124071925543431	0.83685599851378
ENSG00000258461	0.127039124477175	0.0991016662706546	0.00938569739656371	0.764473511855606
ENSG00000258465	0.468832873302631	0.0138536132737157	0.128327371934925	0.388986141488728
ENSG00000258466	0.116420333694502	0.158474679150834	0.102010252943027	0.623094734211637
ENSG00000258469	0.201817952870948	0.160226925677384	0.141331618128921	0.496623503322747
ENSG00000258471	0.320200146127424	0.0298696913211752	0.0488522344620895	0.601077928089311
ENSG00000258472	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000258474	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000258476	0.290883083683486	0.0274336882606258	0.277116082189716	0.404567145866172
ENSG00000258477	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000258479	0.610592007716392	0.0985031065826706	0.011008858885442	0.279896026815495
ENSG00000258481	0.250950405458146	0.00156112227345661	0.0626617134762434	0.684826758792154
ENSG00000258483	0.0749673492980978	0.118100619024453	0.00828286189921398	0.798649169778235
ENSG00000258484	0.172071859488117	0.081605247078123	0.106184705709203	0.640138187724557
ENSG00000258488	0.250950405458146	0.00156112227345661	0.0626617134762433	0.684826758792154
ENSG00000258489	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000258491	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258498	0.191764422266143	0.589344296920727	0.132771127367697	0.0861201534454338
ENSG00000258499	0.12554625030584	0.127672190856497	0.0440532030432018	0.702728355794461
ENSG00000258500	0.105047563072374	0.114266630926976	0.112872724024075	0.667813081976575
ENSG00000258502	0.40360873694207	0.173834396056618	0.0997150997150997	0.322841767286212
ENSG00000258504	0.711861386958415	0.0136134837210515	0.0260087929904968	0.248516336330036
ENSG00000258512	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258517	0.0948408825471436	0.183335646272906	0.159906400211872	0.561917070968078
ENSG00000258520	0.346784128783296	0.00434438839615659	0.28511195982078	0.363759522999768
ENSG00000258521	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000258524	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258525	0.132369427513042	0.160941895001881	0.0876370250550109	0.619051652430066
ENSG00000258526	0.152773291496549	0.0132289277978297	0.00214792513724621	0.831849855568375
ENSG00000258529	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000258535	0.356877490086641	0.239654738371889	0.214169138237273	0.189298633304197
ENSG00000258537	0.209762743315988	0.155605685443458	0.257625668252033	0.37700590298852
ENSG00000258539	0.543014538709913	0.0855230097586056	0.11546244814102	0.25600000339046
ENSG00000258545	0.148807927917366	0.00977478559941451	0.237012298319564	0.604404988163655
ENSG00000258551	0.148673734050068	0.0443522894253	0.461324060346781	0.345649916177852
ENSG00000258554	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000258555	0.558108063067359	0.264855198619726	0.0041261287289677	0.172910609583947
ENSG00000258559	0.304177088170991	0.236951338196259	0.0283652959535237	0.430506277679227
ENSG00000258561	0.0194248794899216	0.111196466253896	0.611671470949958	0.257707183306224
ENSG00000258565	0.196083061925757	0.00209078856697024	0.00171439367252074	0.800111755834752
ENSG00000258566	0.257192413601425	0.000685862359096782	0.000482246971239929	0.741639477068239
ENSG00000258568	0.102388264026977	0.723218680233361	0.0100537444657315	0.164339311273931
ENSG00000258569	0.68501350332202	0.0734005375968572	0.0519537741439016	0.189632184937221
ENSG00000258578	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258580	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000258583	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258584	0.433913386926175	0.05698839867757	0.0217031896380366	0.487395024758218
ENSG00000258586	0.640327002202013	0.102876442609679	0.0190230108375886	0.237773544350719
ENSG00000258590	0.00872548876562671	0.568790304133691	0.0858499758652799	0.336634231235402
ENSG00000258591	0.469885831553798	0.124163293158508	0.126720081331316	0.279230793956378
ENSG00000258592	0.297261687194441	0.00000308316388623439	0.00246564307080891	0.700269586570863
ENSG00000258593	0.168591192575734	0.292729186679953	0.149773603084398	0.388906017659915
ENSG00000258599	0.3817984187346	0.151432085809558	0.000341133399973466	0.466428362055869
ENSG00000258603	0.176464798772424	0.167542422499804	0.120502706321143	0.535490072406629
ENSG00000258609	0.165716240894999	0.396676467249958	0.0186759068671256	0.418931384987917
ENSG00000258610	0.0918894158740093	0.155303602495683	0.0824050061470127	0.670401975483295
ENSG00000258611	0.118223689550019	0.475722302166955	0.325423510793334	0.0806304974896923
ENSG00000258613	0.178202656687913	0.0245627937486266	0.0713024914275481	0.725932058135913
ENSG00000258620	0.207015154253153	0.185948095952636	0.192013285366504	0.415023464427707
ENSG00000258628	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000258634	0.222582429575677	0.119814035454779	0.381631453183941	0.275972081785604
ENSG00000258636	0.0855602471550762	0.419914355602608	0.145287330804275	0.34923806643804
ENSG00000258640	0.250950405458146	0.00156112227345661	0.0626617134762435	0.684826758792154
ENSG00000258642	0.130310347035949	0.118865274585503	0.123884899048109	0.62693947933044
ENSG00000258643	0.143713220427807	0.0746327682430922	0.380133604232417	0.401520407096683
ENSG00000258644	0.150787947940329	0.337857754662621	0.00965655294447158	0.501697744452579
ENSG00000258646	0.186159047871874	0.182017908770804	0.253550466838704	0.378272576518619
ENSG00000258647	0.455659774717266	0.00153241682622239	0.257004664672466	0.285803143784046
ENSG00000258649	0.24025411791627	0.173321850727513	0.356782726921519	0.229641304434698
ENSG00000258651	0.885901014444473	0.0116702172000916	0.0201029970200066	0.0823257713354289
ENSG00000258653	0.676444965848991	0.0587655826482144	0.0413195502995258	0.223469901203269
ENSG00000258655	0.259711182495812	0.227313588930558	0.215293160345601	0.297682068228028
ENSG00000258658	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258659	0.1914203132697	0.24562186374626	0.0517941132767275	0.511163709707312
ENSG00000258660	0.0861783476836873	0.334722874543922	0.165300798652213	0.413797979120178
ENSG00000258663	0.307261047542834	0.171403350210001	0.263924447391857	0.257411154855307
ENSG00000258667	0.353833884746283	0.250507226893705	0.047404159611074	0.348254728748938
ENSG00000258671	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258673	0.212298796146948	0.28805397696745	0.158039328973865	0.341607897911737
ENSG00000258674	0.302490530717918	0.0340025883613347	0.0858223511010573	0.57768452981969
ENSG00000258675	0.214478550047954	0.379746291918827	0.0017276496757108	0.404047508357508
ENSG00000258676	0.503697357275417	0.00396191037136929	0.159026680184128	0.333314052169086
ENSG00000258677	0.302089244261027	0.0055713180294042	0.223626515346918	0.468712922362651
ENSG00000258678	0.250950405458146	0.00156112227345659	0.0626617134762435	0.684826758792154
ENSG00000258679	0.250950405458146	0.00156112227345661	0.0626617134762435	0.684826758792154
ENSG00000258680	0.732015468920276	0.00184166750833887	0.0739224874874901	0.192220376083895
ENSG00000258682	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000258691	0.302089244261027	0.0055713180294042	0.223626515346918	0.468712922362651
ENSG00000258692	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000258695	0.22275715375728	0.0344844141750543	0.341895607034082	0.400862825033584
ENSG00000258701	0.253628995548286	0.023898744032091	0.0869399303760433	0.63553233004358
ENSG00000258702	0.166117104626279	0.00418696314583755	0.000611401049883672	0.829084531178
ENSG00000258705	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000258708	0.610378214299856	0.0000871508008852342	0.000439322155119852	0.389095312744139
ENSG00000258710	0.470552905511625	0.0281168080110388	0.0154513652744824	0.485878921202854
ENSG00000258711	0.169221737759321	0.2917770292768	0.157749020565498	0.381252212398381
ENSG00000258717	0.159583953133197	0.0174596231893702	0.0457111035505566	0.777245320126876
ENSG00000258718	0.26729981007728	0.0480512012548019	0.0683764684392471	0.616272520228671
ENSG00000258724	0.280939639929555	0.0634971533709816	0.00247038548038256	0.653092821219081
ENSG00000258725	0.154894916872567	0.0733104993259349	0.0717397593729278	0.700054824428571
ENSG00000258727	0.119399353798179	0.25860168064936	0.0396385844438381	0.582360381108624
ENSG00000258728	0.107696199820316	0.04104205995685	0.0244427576304605	0.826818982592374
ENSG00000258730	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258731	0.134317481125852	0.0147174396423154	0.207806680580293	0.643158398651539
ENSG00000258732	0.3817984187346	0.151432085809558	0.000341133399973467	0.466428362055869
ENSG00000258733	0.127733749727088	0.0906102763525666	0.336550925410863	0.445105048509483
ENSG00000258735	0.130731533916181	0.121002934256917	0.0995251736545188	0.648740358172384
ENSG00000258736	0.361281116907828	0.104943942967512	0.0498494783140529	0.483925461810606
ENSG00000258738	0.271764673879736	0.0510720062507267	0.00808496306037856	0.669078356809159
ENSG00000258739	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000258741	0.250950405458146	0.00156112227345659	0.0626617134762436	0.684826758792154
ENSG00000258743	0.433311924331312	0.0308823360298905	0.0243236343987015	0.511482105240096
ENSG00000258744	0.261758373535547	0.621948215694087	0.00478298573919578	0.11151042503117
ENSG00000258745	0.40360873694207	0.173834396056618	0.0997150997150997	0.322841767286212
ENSG00000258748	0.0822774797578128	0.262494067565041	0.048538104209512	0.606690348467634
ENSG00000258749	0.253003133338655	0.464959388707244	0.0132239416993021	0.268813536254798
ENSG00000258752	0.140843316131236	0.0229974197337208	0.203801413142114	0.63235785099293
ENSG00000258754	0.377058316071945	0.000000630860804084855	0.221404622834282	0.401536430232969
ENSG00000258757	0.564400403385984	0.0345984031280033	0.00376254324048025	0.397238650245532
ENSG00000258761	0.548707401750843	0.158840029221097	0.106928379161994	0.185524189866066
ENSG00000258763	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000258765	0.372553842700831	0.265133213567401	0.169645182342503	0.192667761389265
ENSG00000258768	0.0691330640794123	0.28709414424378	0.337106281164863	0.306666510511944
ENSG00000258771	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000258777	0.0559777735468	0.355076673210394	0.206607264668957	0.382338288573849
ENSG00000258778	0.375306400439701	0.0000317333782355794	0.0459211458552273	0.578740720326836
ENSG00000258779	0.350683963463338	0.0466641554412051	0.0563792320072207	0.546272649088236
ENSG00000258781	0.104422358212215	0.0952371859778546	0.011445725550177	0.788894730259753
ENSG00000258782	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258783	0.516664725078838	0.187109988092576	0.155495062895105	0.14073022393348
ENSG00000258785	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000258788	0.250950405458146	0.00156112227345661	0.0626617134762434	0.684826758792154
ENSG00000258789	0.211339453226118	0.545816736248505	0.00241114342565183	0.240432667099725
ENSG00000258790	0.282383625838217	0.0360415672140752	0.0410962725755477	0.640478534372161
ENSG00000258791	0.10113290278931	0.0397606664111518	0.00153404161345642	0.857572389186082
ENSG00000258792	0.302089244261027	0.0055713180294042	0.223626515346918	0.468712922362651
ENSG00000258794	0.265175643196268	0.0751589491007685	0.129468038502978	0.530197369199986
ENSG00000258807	0.136306246248414	0.216677501938666	0.0626006735549404	0.58441557825798
ENSG00000258811	0.224188154731253	0.477772667062023	0.138321702498039	0.159717475708685
ENSG00000258813	0.424409785392149	0.000000109000857358624	0.225774986773953	0.349815118833041
ENSG00000258818	0.0359093579726302	0.0611901841446707	0.0593523427788737	0.843548115103825
ENSG00000258819	0.106682366657189	0.0477872510218233	0.0408364662475986	0.804693916073389
ENSG00000258820	0.175111296504381	0.577698145501893	0.109595079076371	0.137595478917355
ENSG00000258824	0.227408948942997	0.253369017697965	0.00956038447363414	0.509661648885404
ENSG00000258827	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258830	0.325380805043622	0.0147125231754363	0.227719445903532	0.43218722587741
ENSG00000258837	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000258839	0.0935202617165452	0.632453296576016	0.133503879057397	0.140522562650042
ENSG00000258844	0.0899492582429314	0.170119343123673	0.181632578377433	0.558298820255963
ENSG00000258847	0.0975080620827568	0.603172704551695	0.0449906661141252	0.254328567251423
ENSG00000258851	0.115874110928785	0.5690227392192	0.179626390228282	0.135476759623733
ENSG00000258859	0.205160613692136	0.100511774847663	0.239372417305571	0.45495519415463
ENSG00000258867	0.329696171236913	0.102504479496307	0.0863969214109578	0.481402427855822
ENSG00000258871	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000258873	0.54579999311192	0.132388901006808	0.0759410839542171	0.245870021927055
ENSG00000258875	0.384279811548627	0.056167425464791	0.301055833937651	0.258496929048931
ENSG00000258876	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000258881	0.115873537767255	0.376834368827698	0.377866657911179	0.129425435493868
ENSG00000258884	0.177202652129725	0.0837252685891241	0.014404680446521	0.72466739883463
ENSG00000258888	0.155353005386601	0.00150364211086521	0.382673296758517	0.460470055744018
ENSG00000258890	0.156160384276596	0.0452922778828239	0.0598512571019895	0.738696080738591
ENSG00000258891	0.107525681826091	0.452994719892385	0.217642099386354	0.221837498895169
ENSG00000258900	0.295634658398523	0.228443568868187	0.274068585253563	0.201853187479726
ENSG00000258903	0.0765030649152755	0.139865753292313	0.416460004217567	0.367171177574844
ENSG00000258904	0.292101584202709	0.252850830591731	0.116189233953866	0.338858351251694
ENSG00000258908	0.250950405458146	0.00156112227345658	0.0626617134762435	0.684826758792154
ENSG00000258913	0.538484006537277	0.00334982274673266	0.134458163028575	0.323708007687416
ENSG00000258919	0.208636435118204	0.0209456806259768	0.141993969532426	0.628423914723393
ENSG00000258920	0.180569196370531	0.0275594828387421	0.0381149940416225	0.753756326749104
ENSG00000258921	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258922	0.141775225792968	0.252693265951279	0.280505987041642	0.325025521214112
ENSG00000258923	0.54579999311192	0.132388901006808	0.0759410839542171	0.245870021927055
ENSG00000258926	0.160283707620748	0.0738945633628768	0.167122386037819	0.598699342978556
ENSG00000258928	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000258933	0.259130507342367	0.21262286474273	0.103360579299481	0.424886048615422
ENSG00000258935	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258938	0.340624249272725	0.22192132232024	0.118456350030094	0.318998078376941
ENSG00000258940	0.502296490314244	0.020026951511792	0.003148226349828	0.474528331824136
ENSG00000258943	0.159781617117841	0.0738223952614101	0.159920452510059	0.606475535110689
ENSG00000258944	0.0845811846521207	0.0112374999568483	0.326378173620437	0.577803141770594
ENSG00000258947	0.130560160179547	0.204639155267265	0.0319905837776265	0.632810100775562
ENSG00000258948	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258955	0.534844244018202	0.000969448507256557	0.0389125859162697	0.425273721558271
ENSG00000258957	0.288918825758692	0.108597456370703	0.378073764825086	0.224409953045519
ENSG00000258964	0.867167841273182	0.037993677695134	0.00702545815368598	0.0878130228779983
ENSG00000258965	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000258973	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000258976	0.250950405458146	0.00156112227345661	0.0626617134762434	0.684826758792154
ENSG00000258984	0.242283192695154	0.00524675848606755	0.00368912706051623	0.748780921758262
ENSG00000258985	0.516664725078839	0.187109988092576	0.155495062895105	0.14073022393348
ENSG00000258986	0.3768780601832	0.0055809435406844	0.0929524155577833	0.524588580718333
ENSG00000258988	0.250950405458146	0.00156112227345658	0.0626617134762435	0.684826758792154
ENSG00000258989	0.306213850676962	0.0782112370810014	0.358844061898544	0.256730850343493
ENSG00000259001	0.173795513171162	0.208271460771276	0.121523985404542	0.49640904065302
ENSG00000259004	0.522438679533039	0.139198188950182	0.0798470360653359	0.258516095451444
ENSG00000259005	0.545011911261076	0.0756105901836467	0.0785876421471264	0.300789856408151
ENSG00000259006	0.071296366556444	0.499682623391701	0.00126176104222122	0.427759249009634
ENSG00000259007	0.342028602526288	0.0930258030354682	0.000226691685302511	0.564718902752941
ENSG00000259010	0.245827656540876	0.166151676513878	0.360110302630615	0.227910364314631
ENSG00000259015	0.40360873694207	0.173834396056618	0.0997150997150997	0.322841767286212
ENSG00000259017	0.130161995371561	0.157984057598355	0.111082540498843	0.600771406531242
ENSG00000259024	0.37203882700439	0.226393373244785	0.0236877498328216	0.377880049918003
ENSG00000259030	0.129541630294184	0.183572847688248	0.293471769872114	0.393413752145453
ENSG00000259031	0.14823240082555	0.276673999881144	0.288014519489665	0.28707907980364
ENSG00000259033	0.278545427284377	0.26369277175244	0.185408980138434	0.272352820824749
ENSG00000259037	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000259038	0.0661870870322693	0.0799900698695559	0.251423401827752	0.602399441270423
ENSG00000259039	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000259040	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000259045	0.13131097940574	0.25192834520805	0.0482163394286101	0.5685443359576
ENSG00000259048	0.10048421121111	0.0473616314865758	0.009390453387903	0.842763703914411
ENSG00000259049	0.302412908348159	0.0408098297126021	0.0611111246884594	0.59566613725078
ENSG00000259050	0.245827656540876	0.166151676513878	0.360110302630615	0.227910364314631
ENSG00000259052	0.245827656540876	0.166151676513878	0.360110302630615	0.227910364314631
ENSG00000259056	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000259062	0.035066403828701	0.0339147609638943	0.00798234590264013	0.923036489304765
ENSG00000259065	0.239122774088841	0.0385803622141498	0.352772828400105	0.369524035296904
ENSG00000259066	0.524026569256494	0.00325988534529702	0.130848175665394	0.341865369732815
ENSG00000259069	0.265175643196268	0.0751589491007684	0.129468038502978	0.530197369199986
ENSG00000259070	0.26744543773989	0.252268948014638	0.0898488527895189	0.390436761455953
ENSG00000259071	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000259075	0.131469904344033	0.0952707003638229	0.0219947950636184	0.751264600228525
ENSG00000259079	0.54579999311192	0.132388901006808	0.0759410839542172	0.245870021927055
ENSG00000259080	0.250950405458146	0.00156112227345659	0.0626617134762435	0.684826758792154
ENSG00000259081	0.164559837617369	0.119259061141608	0.0686754986328674	0.647505602608155
ENSG00000259083	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000259084	0.14783820390188	0.0830858335686339	0.156078985368765	0.612996977160721
ENSG00000259088	0.450279255347784	0.0307806725391352	0.019983014513227	0.498957057599854
ENSG00000259091	0.40360873694207	0.173834396056618	0.0997150997150996	0.322841767286212
ENSG00000259093	0.576894604378979	0.0000498599524333343	0.154567044892775	0.268488490775813
ENSG00000259104	0.158482894598313	0.0461442585771248	0.00867491335332962	0.786697933471232
ENSG00000259106	0.175111296504381	0.577698145501893	0.109595079076371	0.137595478917355
ENSG00000259111	0.175111296504381	0.577698145501893	0.109595079076371	0.137595478917355
ENSG00000259112	0.605624401747766	0.104985657962197	0.0519315885829413	0.237458351707096
ENSG00000259120	0.0473521175535821	0.27180542850551	0.021721568429862	0.659120885511046
ENSG00000259124	0.640327002202013	0.102876442609679	0.0190230108375886	0.237773544350719
ENSG00000259129	0.463726077982581	0.0238628721136388	0.0000099323719032546	0.512401117531877
ENSG00000259130	0.590550230797202	0.000385827758671872	0.0154866975355792	0.393577243908547
ENSG00000259132	0.197184287011191	0.0373925207713479	0.12923777616614	0.636185416051321
ENSG00000259133	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000259134	0.344774255995524	0.0000267420520619267	0.00527047977405857	0.649928522178356
ENSG00000259135	0.156779343722828	0.198031251238778	0.0798329985442232	0.565356406494171
ENSG00000259140	0.111617419082069	0.324705219147837	0.228308357213323	0.335369004556772
ENSG00000259146	0.492063113702604	0.141528001413064	0.113941000690152	0.252467884194181
ENSG00000259150	0.160246187549261	0.19721705934762	0.0795047706526407	0.563031982450478
ENSG00000259151	0.130314659739764	0.0632180868227824	0.0455553595920445	0.760911893845409
ENSG00000259153	0.214378029880793	0.174031868750203	0.0521212703805944	0.55946883098841
ENSG00000259158	0.0907605945983104	0.0689296705506091	0.187670898837805	0.652638836013275
ENSG00000259161	0.302089244261027	0.00557131802940419	0.223626515346918	0.468712922362651
ENSG00000259165	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000259169	0.0822774797578128	0.262494067565041	0.0485381042095121	0.606690348467634
ENSG00000259171	0.280115165841695	0.0179648413420559	0.273437146647841	0.428482846168408
ENSG00000259172	0.808471920249188	0.00238999129529429	0.00211160404799695	0.187026484407521
ENSG00000259175	0.177627547366079	0.00955645030057991	0.0235361471720604	0.789279855161281
ENSG00000259182	0.250950405458146	0.00156112227345661	0.0626617134762433	0.684826758792154
ENSG00000259185	0.776716192333987	0.0435011566748653	0.00279153415614259	0.176991116835005
ENSG00000259196	0.130161995371561	0.157984057598354	0.111082540498843	0.600771406531242
ENSG00000259198	0.0559416667349615	0.0921885447653293	0.237675303676551	0.614194484823159
ENSG00000259203	0.552805047362158	0.00343891164766508	0.138034092524334	0.305721948465843
ENSG00000259205	0.371684051776529	0.316245352706357	0.11392474588759	0.198145849629524
