pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_TFF_PATHWAY	0.204498977505112	0.974166666666667	0.137250779610133	0.731736307407203	1.21249809698722	2	EGFR
BIOCARTA_TH1TH2_PATHWAY	0.496932515337423	0.974166666666667	0.0806388495950661	0.602861037679389	0.998949831427765	2	IL12RB2
BIOCARTA_THELPER_PATHWAY	0.737642585551331	0.974166666666667	0.0573667426768556	-0.614150943396226	-0.833762279865047	1	THY1
BIOCARTA_TNFR1_PATHWAY	0.777777777777778	0.974166666666667	0.0560595875032335	-0.479383232524389	-0.788205903867616	2	CASP8
BIOCARTA_TNFR2_PATHWAY	0.729166666666667	0.974166666666667	0.062249042949858	0.652830188679245	0.86324287723319	1	RIPK1
BIOCARTA_TOLL_PATHWAY	0.89375	0.979891877637131	0.0526973085708419	0.547169811320755	0.723527267045159	1	PPARA
BIOCARTA_TPO_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_TRKA_PATHWAY	0.827083333333333	0.974166666666667	0.0562940749700968	0.590566037735849	0.780910464086671	1	PLCG1
BIOCARTA_TSP1_PATHWAY	0.374524714828897	0.974166666666667	0.0922597260527354	-0.80188679245283	-1.08862970489292	1	CD36
BIOCARTA_VEGF_PATHWAY	0.523517382413088	0.974166666666667	0.0778840111977068	0.591123701605288	0.979500888537431	2	FLT4, PLCG1
BIOCARTA_VIP_PATHWAY	0.902534113060429	0.979891877637131	0.0491927521045191	-0.409820585457979	-0.673830420149349	2	MYC, PLCG1
BIOCARTA_VITCB_PATHWAY	0.71875	0.974166666666667	0.0629394692018967	0.658490566037736	0.870727642064691	1	COL4A5
BIOCARTA_WNT_PATHWAY	0.505703422053232	0.974166666666667	0.0758886900606117	-0.726415094339623	-0.986170438550055	1	MYC
