pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_BTG2_PATHWAY	0.564516129032258	0.962938406581511	0.0732558655828455	-0.712199312714777	-0.951269889840882	1	CCND1
BIOCARTA_CACAM_PATHWAY	0.113168724279835	0.822222222222222	0.190023305279108	0.774720550300946	1.30514592955663	2	CAMKK1, CAMK4
BIOCARTA_CALCINEURIN_PATHWAY	0.683991683991684	0.977630537741086	0.0652353056017703	0.432842614163562	0.845213031350341	3	PRKCB
BIOCARTA_CARDIACEGF_PATHWAY	0.294642857142857	0.82238577608948	0.117249716749792	0.489190302923347	1.14875036794181	5	EGFR, PRKCB
BIOCARTA_CARM1_PATHWAY	0.662551440329218	0.962938406581511	0.0662842187012672	0.51676698194325	0.870580137251426	2	PRKAR2A, RARA
BIOCARTA_CARM_ER_PATHWAY	0.966735966735967	0.99232245681382	0.0489954089862481	0.28829604130809	0.562956518205103	3	PPARGC1A, TBP, CCND1
BIOCARTA_CASPASE_PATHWAY	0.286821705426357	0.822222222222222	0.109684061970549	-0.711092003439381	-1.14479792172031	2	CASP8, LMNB1
BIOCARTA_CBL_PATHWAY	0.0213945229756924	0.754087275937612	0.352487857583619	0.905417024935512	1.52532593099127	2	EGFR, PRKCB
BIOCARTA_CCR3_PATHWAY	0.339506172839506	0.901158360006097	0.102821842840815	0.664660361134996	1.11973119150641	2	PRKCB, HRAS
BIOCARTA_CCR5_PATHWAY	0.918918918918919	0.981932555868329	0.0513223330421143	0.323538672402358	0.631774906425752	3	PRKCB
BIOCARTA_CDC25_PATHWAY	0.0527376457365488	0.822222222222222	0.321775918075361	-0.857265692175408	-1.38012518495181	2	MYT1, CDC25A
BIOCARTA_CDK5_PATHWAY	0.644970414201183	0.962938406581511	0.0655321029282414	0.664089347079038	0.894862191799	1	HRAS
BIOCARTA_CDMAC_PATHWAY	0.848232848232848	0.981932555868329	0.0550211117163117	0.353250576299056	0.689793427564773	3	PRKCB
BIOCARTA_CELL2CELL_PATHWAY	0.874485596707819	0.981932555868329	0.0531298054705469	0.414445399828031	0.698202372970361	2	ACTN2, VCL
BIOCARTA_CELLCYCLE_PATHWAY	0.0848375451263538	0.822222222222222	0.206587922696891	-0.622413793103448	-1.40708947714738	5	CDC25A, CDK4, CCND1, CCNB1, E2F1
BIOCARTA_CERAMIDE_PATHWAY	0.284274193548387	0.822222222222222	0.112843355675562	-0.862542955326461	-1.15208078335373	1	CASP8
BIOCARTA_CFTR_PATHWAY	0.940828402366864	0.981932555868329	0.0478299633114229	0.525773195876289	0.708480803856388	1	PRKAR2A
BIOCARTA_CHEMICAL_PATHWAY	0.177514792899408	0.822222222222222	0.14551614609036	0.904639175257732	1.21900373604702	1	PRKCB
BIOCARTA_CHREBP_PATHWAY	0.6440329218107	0.962938406581511	0.0676760401641789	0.526225279449699	0.886514216302617	2	ACSBG1, PRKAR2A
BIOCARTA_CIRCADIAN_PATHWAY	0.42603550295858	0.918633471441255	0.0870515867946735	0.779209621993127	1.04998707368912	1	CRY2
BIOCARTA_CK1_PATHWAY	0.940828402366864	0.981932555868329	0.0478299633114229	0.525773195876289	0.708480803856388	1	PRKAR2A
BIOCARTA_CLASSIC_PATHWAY	0.199612403100775	0.822222222222222	0.135002033828631	-0.754944110060189	-1.21539610068976	2	C1S, C1R
BIOCARTA_COMP_PATHWAY	0.072936660268714	0.822222222222222	0.231126709673834	-0.755593803786575	-1.42340565746463	3	C1S, CFB, C1R
BIOCARTA_CREB_PATHWAY	0.276008492569002	0.822222222222222	0.118287526124085	0.527131782945736	1.14864775584408	4	PRKCB, RPS6KA5, HRAS, PRKAR2A
BIOCARTA_CSK_PATHWAY	0.429942418426104	0.918633471441255	0.0850427463764322	-0.549873294760067	-1.03586444823637	3	HLA-DRB5, HLA-DRB1
BIOCARTA_CTBP1_PATHWAY	0.596707818930041	0.962938406581511	0.0714786287425507	0.552880481513328	0.931419348174154	2	NOS1, UBE2I
BIOCARTA_CTCF_PATHWAY	0.451612903225806	0.918633471441255	0.0850427463764322	-0.776632302405498	-1.03733170134639	1	MYC
BIOCARTA_CTLA4_PATHWAY	0.246124031007752	0.822222222222222	0.119887845115423	-0.732588134135856	-1.17940487219553	2	HLA-DRB5, HLA-DRB1
BIOCARTA_CTL_PATHWAY	0.909274193548387	0.981932555868329	0.0503964322442957	-0.54639175257732	-0.729804161566708	1	ITGB2
BIOCARTA_CXCR4_PATHWAY	0.214137214137214	0.822222222222222	0.135002033828631	0.629087779690189	1.22842153674009	3	PRKCB, HRAS, PLCG1
BIOCARTA_CYTOKINE_PATHWAY	0.0209631817866663	0.754087275937612	0.352487857583619	-0.993127147766323	-1.3264993880049	1	IL6
BIOCARTA_D4GDI_PATHWAY	0.284274193548387	0.822222222222222	0.112843355675562	-0.862542955326461	-1.15208078335373	1	CASP8
BIOCARTA_DEATH_PATHWAY	0.284274193548387	0.822222222222222	0.112843355675562	-0.862542955326461	-1.15208078335373	1	CASP8
BIOCARTA_DREAM_PATHWAY	0.940828402366864	0.981932555868329	0.0478299633114229	0.525773195876289	0.708480803856388	1	PRKAR2A
BIOCARTA_ECM_PATHWAY	0.639065817409766	0.962938406581511	0.0696133438850965	0.407407407407407	0.887762072735701	4	HRAS, PFN1, DIAPH1, ITGB1
BIOCARTA_EDG1_PATHWAY	0.177514792899408	0.822222222222222	0.14551614609036	0.904639175257732	1.21900373604702	1	PRKCB
BIOCARTA_EEA1_PATHWAY	0.104536489151874	0.822222222222222	0.193813302725311	0.951890034364261	1.28267439652431	1	EGFR
BIOCARTA_EFP_PATHWAY	0.977130977130977	0.99232245681382	0.048505983646947	0.284384291874733	0.555318033711519	3	SFN
BIOCARTA_EGFR_SMRTE_PATHWAY	0.179012345679012	0.822222222222222	0.148261500475107	0.740419494102942	1.24736008166744	2	EGFR
BIOCARTA_EGF_PATHWAY	0.121019108280255	0.822222222222222	0.186432558434075	0.630077819348539	1.37297255945641	4	EGFR, PRKCB
BIOCARTA_EICOSANOID_PATHWAY	0.270161290322581	0.822222222222222	0.116234148779716	-0.871993127147766	-1.16470318237454	1	PTGIS
BIOCARTA_EIF4_PATHWAY	0.536382536382536	0.962938406581511	0.0774767547848578	0.484494624826046	0.946074062771063	3	PRKCB
BIOCARTA_EIF_PATHWAY	0.746913580246914	0.977630537741086	0.0605092988656667	0.481513327601032	0.811189478969715	2	EIF4G1, EIF4A1
BIOCARTA_EOSINOPHILS_PATHWAY	0.246124031007752	0.822222222222222	0.119887845115423	-0.732588134135856	-1.17940487219553	2	HLA-DRB5, HLA-DRB1
