pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MODULE_356	0.0907216494845361	0.821933085501859	0.213927855492356	-0.970802919708029	-1.29928952042629	1	PIF1
MODULE_357	0.976394849785408	0.986643835616438	0.0499913914024592	0.265368680011203	0.524074287029839	3	AKR1C3
MODULE_358	0.977319587628866	0.986643835616438	0.0481183992657975	-0.510948905109489	-0.683836589698046	1	KLF10
MODULE_361	0.696252465483235	0.877337674082113	0.0618406035753285	-0.505738132331642	-0.858643606186792	2	CACNG4
MODULE_367	0.876288659793814	0.971082811510589	0.0531298054705469	-0.54014598540146	-0.722912966252219	1	P2RY1
MODULE_368	0.458413926499033	0.837647265693687	0.0819778796501272	0.766423357664234	1.0274401228832	1	SLC6A1
MODULE_37	0.306691449814126	0.821933085501859	0.102821842840815	-0.582758827683222	-1.14218409664428	3	PIF1
MODULE_372	0.62680412371134	0.877337674082113	0.069119845655101	-0.686131386861314	-0.91829484902309	1	KIF11
MODULE_378	0.50185873605948	0.847677360907188	0.0751181635276301	-0.50523265543979	-0.990235886160391	3	PIF1
MODULE_379	0.0721442885771543	0.821933085501859	0.237793834423688	0.823529411764706	1.4092476537372	2	SOX10, REPS2
MODULE_38	0.74290780141844	0.877337674082113	0.05378728077603	-0.271135564302345	-0.774019642528246	8	MFAP2, COL1A2, TLE2
MODULE_389	0.0735009671179884	0.821933085501859	0.231126709673834	0.963503649635037	1.2916390116246	1	IQCA1
MODULE_397	0.62680412371134	0.877337674082113	0.069119845655101	-0.686131386861314	-0.91829484902309	1	KIF11
MODULE_4	0.796905222437137	0.915302569770655	0.0545680646670941	0.591240875912409	0.792596666224186	1	UBE2S
MODULE_40	0.2321083172147	0.821933085501859	0.12384217120105	0.89051094890511	1.19378757135001	1	AKR1C3
MODULE_400	0.707216494845361	0.877337674082113	0.0632191170859458	-0.642335766423358	-0.859680284191829	1	COL5A1
MODULE_403	0.745490981963928	0.877337674082113	0.0593487680335629	0.466568083125919	0.798404971408264	2	FTCD
MODULE_41	0.527896995708155	0.862660944206009	0.0799858801499946	0.488986434936934	0.965695036980316	3	SOX10, REPS2
MODULE_411	0.413926499032882	0.837647265693687	0.0875697115548511	0.795620437956204	1.06658069899304	1	TMEFF2
MODULE_415	0.458413926499033	0.837647265693687	0.0819778796501272	0.766423357664234	1.0274401228832	1	SLC6A1
MODULE_419	0.74639175257732	0.877337674082113	0.060640400949416	-0.613138686131387	-0.820603907637655	1	CNN2
MODULE_421	0.673114119922631	0.877337674082113	0.0625237414724762	0.642335766423358	0.861092674416399	1	ATM
MODULE_427	0.715613382899628	0.877337674082113	0.0577308549299813	-0.414073195708879	-0.811566975082257	3	DLX5, SINHCAF
