pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_CXCR4_PATHWAY	0.663656884875847	0.934186988042557	0.0707899094502623	-0.34071630537229	-0.844315820556761	5	PIK3CA, PLCG1, MAPK3, GNAQ, CXCR4
BIOCARTA_CYTOKINE_PATHWAY	0.23495145631068	0.874742345033607	0.123257226381337	0.62241054613936	1.23275209209219	3	IL15, IL10, IL18
BIOCARTA_D4GDI_PATHWAY	0.522267206477733	0.928591806458975	0.0774767547848578	0.725305738476011	0.983572324082064	1	CASP10
BIOCARTA_DC_PATHWAY	0.316504854368932	0.887422075540888	0.103576326612592	0.574387947269303	1.13763808801246	3	IL10, TLR7, ITGAX
BIOCARTA_DEATH_PATHWAY	0.920430107526882	0.983067361258437	0.052805004567129	-0.275082430522845	-0.623037387435362	4	DFFB, LMNA, BCL2, CASP10
BIOCARTA_DNAFRAGMENT_PATHWAY	0.0614349626936198	0.874742345033607	0.321775918075361	-0.740583804143126	-1.49321396742224	3	TOP2A, DFFB, HMGB2
BIOCARTA_DREAM_PATHWAY	0.776659959758551	0.964683899096855	0.057609110864425	0.477176470588235	0.798735004423795	2	CREM, MAPK3
BIOCARTA_DSP_PATHWAY	0.954724409448819	0.983067361258437	0.0470699590082662	-0.52304797742239	-0.697552187985627	1	MAPK3
BIOCARTA_ECM_PATHWAY	0.613861386138614	0.93289589313961	0.0681513438679483	-0.523294117647059	-0.902780392999224	2	PIK3CA, MAPK3
BIOCARTA_EDG1_PATHWAY	0.330595482546201	0.887422075540888	0.104343952581949	-0.559465637371174	-1.12803156015814	3	PDGFRA, PIK3CA
BIOCARTA_EEA1_PATHWAY	0.194331983805668	0.874742345033607	0.140406238523342	0.88758231420508	1.20363227985918	1	TF
BIOCARTA_EFP_PATHWAY	0.608938547486033	0.93289589313961	0.0655321029282414	0.398729907479865	0.876022310253707	4	SFN
BIOCARTA_EGFR_SMRTE_PATHWAY	0.514851485148515	0.928591806458975	0.0770736734944102	-0.567058823529412	-0.978282710039626	2	RARA, NCOR2
BIOCARTA_EGF_PATHWAY	0.363431151241535	0.887422075540888	0.104343952581949	-0.433081998114986	-1.07320365019594	5	PIK3CA, PLCG1, SRF, MAPK3, STAT1
BIOCARTA_EICOSANOID_PATHWAY	0.252707581227437	0.887422075540888	0.11331290842208	0.465289200178751	1.19083158719082	6	HPGDS, EPHX1, EPHX2, PTGS1
BIOCARTA_EIF4_PATHWAY	0.394250513347023	0.887422075540888	0.0937465422491719	-0.523540489642185	-1.05559690513257	3	PIK3CA, PDPK1, MAPK3
BIOCARTA_EPHA4_PATHWAY	0.518218623481781	0.928591806458975	0.0778840111977068	0.728127939793039	0.987399453747753	1	LYN
BIOCARTA_EPO_PATHWAY	0.726899383983573	0.964683899096855	0.0617054053637522	-0.395480225988701	-0.797393345603737	3	PLCG1, MAPK3, PTPN6
BIOCARTA_ERBB4_PATHWAY	0.510121457489879	0.928591806458975	0.0787113806986485	0.733301975540922	0.994415858134849	1	ERBB4
BIOCARTA_ERK5_PATHWAY	0.949720670391061	0.983067361258437	0.044774889329693	0.260951483749411	0.573318723702299	4	RPS6KA1, MAPK3, PLCG1, PIK3CA
BIOCARTA_ERK_PATHWAY	0.883720930232558	0.983067361258437	0.0462302524077616	0.269861651679868	0.642693629609198	5	NGFR, RPS6KA1
BIOCARTA_ERYTH_PATHWAY	0.0349998368747504	0.798911568606051	0.321775918075361	0.987300094073377	1.33885752804686	1	CCL3
BIOCARTA_ETS_PATHWAY	0.326488706365503	0.887422075540888	0.105125131597001	-0.567325800376648	-1.14387973982441	3	HDAC2, SIN3B, NCOR2
BIOCARTA_EXTRINSIC_PATHWAY	0.756435643564356	0.964683899096855	0.0580983576873206	-0.45473527061537	-0.784503537250988	2	F2R
BIOCARTA_FAS_PATHWAY	0.55079006772009	0.93289589313961	0.080419996876154	-0.371395832838369	-0.920341563963765	5	LMNB1, DFFB, LMNB2, LMNA
BIOCARTA_FBW7_PATHWAY	0.442913385826772	0.924008960086886	0.0847985102819124	-0.779868297271872	-1.04005533064764	1	CDK2
BIOCARTA_FCER1_PATHWAY	0.739325842696629	0.964683899096855	0.0652353056017703	-0.254365266635205	-0.768182819185999	8	NFATC2, PIK3CA, PLCG1, MAPK3, SYK, VAV1, LYN, BTK
BIOCARTA_FEEDER_PATHWAY	0.516194331983806	0.928591806458975	0.0780892306943345	0.730009407337723	0.989950873524879	1	PYGM
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.110236220472441	0.874742345033607	0.188204146308491	-0.938381937911571	-1.2514537904958	1	F2R
BIOCARTA_FLUMAZENIL_PATHWAY	0.761133603238866	0.964683899096855	0.0588438169595807	0.598777046095955	0.811989344070342	1	GABRA2
BIOCARTA_FMLP_PATHWAY	0.784466019417476	0.968575391321577	0.0554793308704233	0.370393294396641	0.733604389251694	3	FPR1
BIOCARTA_FOSB_PATHWAY	0.518218623481781	0.928591806458975	0.0778840111977068	0.72859830667921	0.988037308692034	1	PPP1R1B
BIOCARTA_G1_PATHWAY	0.128668171557562	0.874742345033607	0.186432558434075	-0.55325164938737	-1.3709913877367	5	CDC25A, CDK1, CDK2, ATM, SMAD3
BIOCARTA_G2_PATHWAY	0.0561797752808989	0.874742345033607	0.287857117255149	-0.517491930834085	-1.56282504916146	8	MYT1, CDC25A, CDK1, WEE1, PLK1, EP300
BIOCARTA_GABA_PATHWAY	0.761133603238866	0.964683899096855	0.0588438169595807	0.598777046095955	0.811989344070342	1	GABRA2
BIOCARTA_GATA3_PATHWAY	0.37992125984252	0.887422075540888	0.0934449219410994	-0.80620884289746	-1.07518385810015	1	NFATC2
BIOCARTA_GCR_PATHWAY	0.529527559055118	0.928591806458975	0.0753093764172773	-0.739416745061148	-0.986107949202703	1	PIK3CA
BIOCARTA_GHRELIN_PATHWAY	0.213552361396304	0.874742345033607	0.134273452883202	-0.612080617558294	-1.23411735743257	3	IGFBP2, IGFBP5
BIOCARTA_GH_PATHWAY	0.86101083032491	0.981451207243461	0.0478299633114229	0.261197548326261	0.668492393385057	6	RPS6KA1, PTPN6, MAPK3, SRF, PLCG1, PIK3CA
BIOCARTA_GLEEVEC_PATHWAY	0.642710472279261	0.93289589313961	0.0676760401641789	-0.432674199623352	-0.872386291202184	3	PIK3CA, MAPK3, STAT1
BIOCARTA_GPCR_PATHWAY	0.266666666666667	0.887422075540888	0.121543282035469	-0.508714083843617	-1.15219242881882	4	NFATC2, PLCG1, MAPK3, GNAQ
