DF3VP_tumor_gDNA_2	DF4LAK_tumor_gDNA_2	DF5DS_tumor_gDNA_2	DF6SR_tumor_gDNA_	SK8DF_tumor_gDNA_	DF12GD_tumor_gDNA_2	DF19AE_tumor_gDNA_	MA23KB_tumor_gDNA_	UT25LM_tumor_gDNA_2	TX27DC_tumor_gDNA_2	LA33CA_tumor_gDNA_	DF2CAB_tumor_gDNA_2	DF10DL_tumor_gDNA_	DF11RCC_tumor_gDNA_	SK14JR_tumor_gDNA_	SF17LSM_tumor_gDNA_2	SF20LCK_tumor_gDNA_	SK21LS_tumor_gDNA_	DF22LM_tumor_gDNA_2	SF24RG_tumor_gDNA_	MA31PPD_tumor_gDNA_	SK30DC_tumor_gDNA_	UT34SJ_tumor_gDNA_
ENSG00000147799	203.519080970002	183.667228164782	54.5645166618507	413.205789623461	96.6038864327962	126.208350917496	202.926265962006	72.1358558954392	58.8477664908091	494.673067707173	152.511220964959	37.5265132376508	49.3731678259422	16.6963820686292	64.0762461637178	40.5306705308687	30.120769794384	74.8225279455131	86.0871416941712	230.587903122645	126.255575074425	105.366080135096	46.9803932805617
ENSG00000115956	34.9932571092964	6.40113486494928	155.305510628423	109.571029779124	49.3045495565836	127.425483248931	84.1254245129785	34.8009964827617	71.1037954712303	0	18.4974585869147	24.9203701911145	34.3402284275202	111.3802639171	14.2538921839672	29.1213191683408	23.6392127650932	29.1825367582619	33.6279415951181	32.699578174824	55.9950263675123	46.1972334296501	77.6229209159763
ENSG00000120322	19.0254152271293	18.9963311607137	0	0	4.91302011357295	2.58302117918529	3.17497624741883	7.31265542205255	6.90822143537234	0	72.5945104297366	41.4519335440563	21.2046086040699	15.777022950005	2.93753961394338	1.84662174671487	71.9690997992159	73.174641343054	59.0497102274773	42.6040857797206	0.688945558378729	18.9281312437091	20.7961813417038
ENSG00000166326	452.185966867874	174.540244730536	1025.98548456249	521.518761025399	455.521664718041	841.831924369093	326.112345974858	413.557744366265	387.248640747348	574.191553191236	152.908539947362	178.817284734842	253.228529844615	321.035376882782	450.313785039618	554.130799538644	226.165706073948	487.5029849716	248.80594761736	209.70005278698	149.923483996234	195.989339144054	307.000144260554
ENSG00000166523	7.36783187328255	0	13.4486984280403	19.3149009120872	1.61545063070553	1.84966268373597	0.353745657601543	1.88019827030722	1.6101939536944	0	0	0	1.24830781970768	3.00877849384322	0.409114037982874	1.54308498684996	0	1.86997900672265	7.22433477284023	1.91220544130651	0	0.620268117282827	3.43657689583317
ENSG00000173947	55.4222677520529	29.4231310514048	41.7350464510224	17.9852302633789	21.6034610114553	26.1013194247578	27.1215185672914	2.86392040986469	23.0491053079172	0	5.74606946298627	15.6608425384935	16.63811311651	3.56453630529442	3.73897815515976	3.18006431935405	10.904856213543	6.17143456475767	51.2102792896901	22.8190311941004	2.33842170106834	4.49932980448799	19.4062834403502
ENSG00000163885	3.32296767710787	1.81976834440295	32.6058362145014	0	7.94217947680512	5.35529176801484	9.81935084345415	0	0.729306868660125	0	2.1060736150006	0	17.9060593227067	11.7399440340439	0	2.0663376121404	1.20913003650868	0	0	0.309060316188574	5.19598795496321	0.58722899261563	0
ENSG00000110841	128.880005457152	168.167464839052	122.46478697933	206.343025942751	144.842085591785	254.789827756319	240.573203808337	278.583347157642	111.962445578257	216.897543970469	129.257818481624	32.271402851398	215.838155233457	334.959716679926	80.7299369989122	139.107420710249	111.085440335489	331.436315412732	66.882980171499	89.7933498388608	90.9666137254917	102.293162168401	98.7132264027928
ENSG00000155307	20.7847345506954	2.43444032909171	33.277474271663	14.0002135932056	38.7657728676243	52.5597762928982	32.5393458065734	22.9767516113598	26.7239133594051	0	1.54373082799677	12.9239485346446	7.94193137941533	29.115715602491	3.69069329480019	16.7531771180155	9.91579448022147	35.096489606429	17.9048413293824	5.40700126058372	8.74076614741826	14.5849125900762	20.2332378748015
ENSG00000211592	1.56961208499602	2.06727113153239	489.90081644408	17.6396367386741	12.8317973362336	5.62193306769653	1166.73849675164	35.9945535584779	0	0	4.91574291307291	1.21941354979156	78.4314637490884	19.5918762211469	3.83612443282536	3.61724694731015	0.748468108718785	200.912282385876	0.724018207595294	0.765250331571035	70.175975974382	2.90802253002969	192.192760587415
ENSG00000197181	2.22075734944223	3.89982348931941	1.22245780735588	0	2.75075765663948	1.06055496535341	6.25729935388216	1.38576064105543	0.607805580873757	0	17.3875320955542	1.15018720383001	0.942406295497344	2.95674265157202	8.73497023285356	2.27459675327837	26.1211648230438	3.44557186872206	1.36583110439997	2.88722768170038	3.3944652348249	18.9003939104077	9.85227934461306
ENSG00000160298	11.5563259645433	47.1658692660996	8.12999849708626	21.7845229247995	9.62542052204484	17.2559501094384	11.7515013539897	30.3601515217816	11.9721534407778	36.6461459750406	84.619925477227	23.2381628640277	47.1831159793017	31.6391991691053	16.8358084832383	6.92817860934581	34.5415272332045	34.0154455056014	33.9373819755974	23.4301972768458	26.6994918959132	78.076719798743	14.1102245913677
ENSG00000033867	72.8554241397982	55.1290148789571	48.3427674223801	35.9731940033907	24.3305938718967	40.87218354085	29.697082940034	62.9240855016736	37.600006202431	61.1097294528448	72.413853621216	81.2273901894981	43.0315526830534	91.7343580462281	87.4436214746235	33.4776261122809	67.092387831126	65.3995217182915	30.8911772861939	39.2477804228696	12.0509232322668	103.293092066707	96.3256836625272
ENSG00000075651	477.352528739946	3.94187501610458	70.5652341585743	126.343723195542	29.6782793773062	300.229779705872	25.2807429814184	11.8849648482741	19.9203827499891	8.05701205959638	1.97252241130625	11.2402746340144	16.2827914578925	50.5781790975366	20.811311231103	14.215562486461	12.3647726721386	65.0164087425154	27.5381043360194	13.291072716597	7.06925034523245	48.779648342961	15.8514960325193
ENSG00000122254	39.7478106153794	3.42158148509889	16.7317132629553	35.0348554952316	23.1689045260109	8.93277409500289	2.47048022905914	9.51552766636228	8.95892501449139	0	3.66126465278112	61.8844847585349	1.53481693219706	0.802565854993408	325.846224944127	126.417035336507	9.66267450580158	17.4126845681033	7.19002144284642	2.31580857397318	3.68551776663311	10.1075642086732	8.55763675382628
ENSG00000171914	124.164435212902	314.913720583052	79.9335782101222	155.715050515273	165.488503644396	167.950918344795	230.680472285891	76.0701661535376	314.807934869308	86.2224168171121	103.097382713091	1014.58112445884	98.7756627957923	307.137344463849	414.25847371046	584.135442011807	285.465708134267	179.539941666346	347.834621025982	72.9861477427648	54.1301818883335	119.285904538547	101.535934053662
ENSG00000254122	37.1424348970639	21.3414229897574	31.8481944768988	19.1123918181667	55.2081048593588	48.4835483565343	144.960695238698	95.216415848895	36.1982367203368	0	65.9911764984733	292.994610876523	41.8295491976757	83.2312598446499	24.4396743617976	31.8243535800769	505.607617205413	349.504426190977	79.041508559097	8.35775164068571	9.82606864204779	38.0318718396502	34.2236551881933
ENSG00000064692	8.49946254386817	25.493047965444	20.7778659399431	10.4835803046178	23.0158606985621	5.22807267095377	30.9970009540087	11.942864812662	3.97949390494941	0	6.43052102878595	130.660452661107	26.9396492414387	19.6389828876658	15.4163689353058	6.01680109295152	48.33510815071	14.7049462243881	32.8445029889878	16.2280037771305	19.01789617683	23.5594834650692	24.5017913312858
ENSG00000132692	43.9325873910292	968.681088274618	171.059403032868	11.9645389263502	265.211100127801	488.309863014671	431.87658688255	135.165189642726	327.751777451871	178.481333551001	987.290402980579	2791.60338238795	3561.67030023441	100.288327943604	185.669078214113	220.224268692035	2008.62535503961	747.837040880359	697.905351572143	3256.8110437272	1207.38967323269	68.8400776692022	1578.94074414617
ENSG00000143590	19.6101384406184	30.5631984938233	9.1378139239442	1.48059506653359	12.8511140962219	8.91854762193026	7.13809941278649	7.77549967231393	14.1978680842273	0	5.41545728373783	36.5397770606021	13.923458505193	6.90672205833975	105.228197566295	56.3207894167717	5.93679112746855	16.9681740448221	34.5140223783838	4.72103832717157	28.4672692013815	19.7207772924406	5.52339893671994
ENSG00000204252	46.7842963336976	5.34891103787863	113.335673399028	94.2462266457684	143.682960395293	68.7783952731708	60.7912339724947	98.064792117172	69.3997930617585	16.5785321064099	4.33606395506657	18.9308538103096	38.5972942665683	80.4391502586724	5.41401165177737	24.2300810019362	39.612392004084	52.5508433201231	111.074447344855	41.2658753269033	57.8352364694224	44.1603468869017	87.4052286351027
ENSG00000286217	2.91528267530951	0	12.1638923116196	0	5.16806988977731	6.34608660098289	3.82823405185579	0	0	6.20479701914074	5.67362551570165	0	0	0.413946317877971	0	0	0	0	0	0	0	0	0
ENSG00000168743	43.000285735915	133.953734742666	5.46514153592339	7.10006069980639	13.1174249857188	16.5946753752326	26.225618787082	14.8576881037315	97.8382542150502	0	19.5502921046728	265.194527234769	15.6712490950328	162.830859196126	18.2923271235218	8.47404379317991	419.089344972827	5.64807270609495	30.0217012966963	16.1346140455534	31.5168775929851	3.20039349025743	103.537800692267
ENSG00000167011	2.88876637127039	26.0770756254747	1.90821118123881	0	1.71753216698124	1.65548686509109	1.32660245370223	0	3.6077645393143	0	74.5007775324814	29.2930983917778	25.5815405032794	0	7.48741951284716	8.87640238235172	2.39477470342882	31.624473625947	1.59900867503378	21.3826733053104	91.6358170163349	4.92943839760627	1.53790417083947
ENSG00000068079	29.6831259457948	9.7600175380097	83.6759632217153	30.0454678173144	15.4365087439471	47.1574674406131	37.7221957561721	28.4467751649072	27.1973399971028	0	16.2301949605541	9.04687979071866	21.8360331726435	28.4169082708572	13.0473177296623	7.71169965750071	14.6395058084767	17.2000187125017	57.4012046551794	40.5288744974444	50.8880686306613	13.9420051698372	19.7256967052272
ENSG00000065621	14.4981882580086	18.5912397795774	5.40777444838024	86.4026779449083	11.5110427755553	11.7913477967709	4.46283445781477	12.591535890454	22.9382820756432	59.8828022382075	16.6865500847464	3.59617063875443	6.36544541329839	4.36611066763508	7.68990067582446	16.1467933814616	2.29686892716848	8.47794836847313	9.72813599490046	8.96643721136154	6.37283544525044	8.46852567626395	6.35637653716126
ENSG00000101825	27.4682114874303	33.0763381045182	7.77620343562032	45.3590658994478	19.2476960043503	23.6121188843254	35.6572532767026	459.114203552014	27.7086663936098	0	4.91574291307291	2.43882709958312	5.49519809706989	933.356983175439	7.67224886565072	4.82299592974687	14.9693621743757	442.007021248928	28.9607283038118	16.8355072945628	16.1944559940882	2.90802253002969	156.678880913653
ENSG00000103260	212.304681780597	165.108172016694	280.764628396919	272.657935317273	259.170496308797	242.982091848786	207.914190220759	126.55964779361	232.615880743328	292.587392260805	204.943050840174	137.035775148103	385.167277613802	70.8499194128824	210.23063920465	154.521905866491	90.333162016423	220.985080147402	281.228769342434	396.856650985546	750.671215624294	154.554722741828	341.444522815018
ENSG00000110799	111.032778167159	42.6340775077081	454.397634934801	468.255819529952	217.949779981799	333.539282063235	429.938409318059	195.845223356026	335.23355479746	185.402899765596	62.8050015584597	103.181921608675	119.771507788491	119.360634828867	256.437967874211	204.051360601646	111.465011038433	146.955542152719	132.329244903488	218.023960865705	362.63292035678	55.1186256893413	376.160696888665
ENSG00000117481	45.4349435023362	66.9749538076341	48.5298753141096	41.929902673304	45.9187903528928	43.9779182882418	53.9676153200868	59.7372596718955	63.5589179567617	38.6683581586266	104.943459888013	84.2924208041859	89.9891072393518	61.9129705155536	63.3456837678603	56.8141673461736	91.5778395875077	49.9240891938191	51.1192499968326	66.0350376138143	64.427045551004	87.5250286065246	61.5862457070446
ENSG00000136147	18.1716340906367	4.65164083163803	42.1128821205565	39.5424235567202	26.7869185352595	47.1919073517743	29.130123826091	26.8875138848871	34.0620011494101	12.8654271363014	8.77491883398937	15.3920691702162	4.78956942691296	33.2975320110874	8.90033039402352	27.0533256302849	15.2066257822438	25.3871779918858	3.67450561269697	12.7416551292307	27.85862869027	19.354599656715	14.3047926412062
ENSG00000154133	50.3860865196097	5.66040869384131	108.110872813158	52.1928920356757	69.0460790122626	93.6423053251732	104.034416561609	37.1725592279407	100.168428660145	153.651425479479	15.176745979394	55.2667134769086	37.2608824915988	50.9463314459419	15.6686935680906	59.8030171286021	53.6090784230407	22.1809236537493	94.4472933921729	112.22191354711	29.0644118971283	20.7761546766777	66.8295101974491
ENSG00000158270	169.735567487427	168.661965548846	260.554106983258	310.170693026887	206.849067404597	231.165939236168	504.249256083675	159.036598407613	106.932550185509	174.046104698439	240.507805490455	98.5130549813487	29.6070674040739	262.686217626215	84.7183919690276	96.3229753792854	98.328273921221	175.392626760023	143.647013353733	100.690219838328	118.681075134832	166.03016807022	294.883585275047
ENSG00000164708	29.0378235724263	29.6308862186309	22.0325764009242	62.9987026381219	32.0794933405839	8.99509290831445	34.8280148284072	2.20374817704967	14.1765269920795	23.4936000009901	8.6025500978776	14.6329625974987	15.9860308278397	3.91837524422938	6.71321775744438	10.8517408419305	8.23314919590663	10.2282616487355	86.8821849114352	13.7745059682786	11.6959959957303	10.1780788551039	54.3153453833998
ENSG00000165168	188.047268402339	24.5228834972275	283.393524448235	250.314317328349	185.98475200897	446.186792608088	197.274295663338	215.018098093798	221.392132469782	83.7084345018083	9.36274612517871	151.663418772566	84.1404681860906	517.962839233909	47.142838273872	86.1102382875259	146.170260300092	164.167436986922	189.264220845508	98.2265620983488	140.605787559727	76.8687446626637	182.131142915623
ENSG00000165195	9.58300531160533	16.836727102888	18.6031827051081	2.23753780030098	15.7843207242624	18.0244098973156	14.0706725630192	14.9916046763076	8.13109334447807	0	5.04043020930326	7.79582885945361	19.8198025385542	22.3528848522961	275.791505990602	14.5245121064397	11.8248939497325	3.98399546105744	22.9505391528203	8.85451228659377	11.759067562194	13.9434521418648	4.33355115887364
ENSG00000167394	14.5361931765233	33.5172329346778	15.36330615197	18.047484579566	10.9785096730171	16.9517734667437	14.8092071239307	9.79628824835495	16.1704920453372	10.4290121999083	7.35676016228011	18.0688016778465	30.2790715347	34.3827577643546	46.379981071639	28.5272150791092	26.6942198929738	15.6200531118939	45.1319517003551	24.5115037105938	22.964867600579	36.9459613578103	46.7263711918924
ENSG00000167994	46.5324207054192	36.7208484179706	72.5173932037164	136.798524823506	55.7894069908665	83.1444647078475	256.804412728387	54.8031180511713	64.6711945561293	48.4084471950512	24.0124858782728	29.2415272679575	30.1706628486079	65.4258154732386	23.8493198021115	34.1027902294131	55.5707973615716	80.4571758950725	249.382197671297	47.4103446972526	59.1304044466343	33.5758016353521	74.8210502002143
ENSG00000177989	25.0950841364373	7.307333239282	111.158153062071	100.558850209739	40.5262258424256	60.9016360112137	111.533798638958	36.7137626678374	38.6958579840107	35.110635278692	69.8869857474705	14.1180048564948	12.1092513588076	102.990740125898	12.5604445610718	7.21064040174216	19.1601574526959	50.0344379281601	9.4605421583056	9.97939597730661	77.8494163608868	48.1034337100296	28.7086588946338
ENSG00000179057	1.66209590670986	0.467716113708567	13.2404151605739	0	1.21175053522381	0.793758069605156	0	1.03715387444574	1.31212306638851	0	0	3.77938487885522	0.352665645032573	0	52.0492161137792	5.23184711353543	0	0	0.491423176881055	0	0	13.7053156937331	0
ENSG00000181619	4.57196945747611	16.4454128881763	11.8645696683937	6.29152308195786	8.99301230007535	5.98766711742372	5.52093151067576	1.83402355156075	12.1878005279119	0	23.7459341727653	31.0495896724593	5.40476682826051	13.0439449599732	7.90324491521935	11.0380544360648	21.7130157860411	13.253059371692	25.0631203650924	1.27372732107705	2.99499976219151	27.9117381204039	6.63845180171608
ENSG00000183921	13.428637262072	1.32090797447299	44.4446588570504	1.88728985780053	51.9829134379658	9.69894635061077	21.7536888896934	0	4.59847736021463	13.1964720546861	28.1953891396895	2.53863987842757	2.39401602596616	4.60796909447002	6.43423791992547	1.15564191495246	5.02154919247641	5.50264889128966	3.469651644221	0.733448977752854	1.01072294846172	1.39358721188254	4.00447488621268
ENSG00000188493	23.4350490147152	53.7280647489016	26.0747450669699	9.58867643302479	21.6341581895391	14.1516218095128	22.0873969760201	30.2822001215325	13.4858065105649	32.6202392397789	67.165251563445	43.0596939655033	48.8937179674962	25.1311897546578	26.371368437128	6.11734124031438	33.9734660137411	16.6798488327736	60.8413267587101	14.5017376469381	53.5232932865321	72.4492631921232	45.7414664048477
ENSG00000196154	6.95308433991373	10.5480963320964	26.8577265438611	61.180233449508	5.08925346855565	18.3952717864989	27.5774226076928	23.1772170547219	10.3969754711801	0	4.91317571866306	2.21385392279141	5.17871845886842	46.0326534069052	3.1380021203972	7.2307157571927	5.98230180515625	25.0950050664307	10.6557650771235	13.506303126332	38.0939482026507	7.26625961554586	39.2860583947909
ENSG00000204381	38.7337789207991	47.6959860638439	76.6335154015903	69.5288424767297	25.0617938169169	22.8562074803026	32.2783427302769	25.4852244913697	19.8682082295628	32.2849152271095	3.37760801282339	11.5439450929871	23.1878778823568	28.7950909203227	19.156380387622	25.6338682443912	11.6785743843774	23.1255351749557	9.55029278349648	19.0830143931522	18.0881695542552	18.4549209033893	58.2989610136819
ENSG00000220008	9.37083827283117	4.43044120375027	8.33272703914234	5.40058908951823	9.64295340518799	6.19640319208006	1.52328855162462	0.674704277493795	11.8372253663603	0	21.446455394483	56.0007409181205	15.1417949216832	2.87917964381583	59.0174240127399	76.5569901234573	20.3272509920523	14.0917795459505	10.9680855091109	16.1660573306281	41.3177453935339	0	8.65034708918939
ENSG00000227199	0.784806042498009	3.44545188588732	0	0	2.33305406113337	0	0	5.14207907978256	1.28877518109813	0	2.45787145653646	8.53589484854092	6.99388848717986	1.56735009769175	4.7951555410317	6.02874491218359	11.2270216307818	3.65295058883412	0	15.3050066314207	8.99691999671564	2.90802253002969	4.17810349103075
ENSG00000244509	102.384825557447	66.0236681964834	140.693458035495	123.181007737527	61.6510502136446	84.5854077280471	110.550358512016	102.827845284241	97.5656589236474	33.2247229497575	67.8750016820337	42.9640714242614	87.5308569162725	152.236530036549	16.4383373596568	13.7781478096351	72.69861907826	109.921733768895	35.8513505833298	61.9405620029532	183.341306284157	44.3068055193664	121.34774824667
ENSG00000248710	7.84806042498009	0	0	0	30.3297027947339	0	17.4140074142036	13.9570717879812	7.73265108658879	93.9744000039603	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263647	0	0	5.18413562374688	0	3.49958109170006	3.37315984061792	2.48771534488623	4.40749635409934	5.15510072439253	35.2404000014851	0	0	3.49694424358993	3.91837524422938	0	0	0	3.65295058883412	0	0	0	0	0
ENSG00000105251	0.772470130644515	23.5678646559239	2.27313800071256	0	4.59276426992848	7.88833047351924	3.91936982809514	6.50732620564968	8.47652545520791	0	61.4304178382688	35.2894101671599	65.4426119058547	0.771356914426862	26.9130002965925	11.8679651219651	14.4402736819026	96.6683232642699	27.2185098594129	261.786656884383	41.0276503296583	3.82532614867881	51.2963745856264
ENSG00000120784	14.68552448172	69.4839808898375	26.6552024427626	4.22013786211236	16.3703415286113	19.969509469458	9.33840369302057	15.6715892395034	16.7811417935087	7.39121572592244	49.7632954859662	60.3398942205462	23.0779627872431	20.2301522230611	26.0750177042902	26.9865862446218	36.4816367006157	14.632276546906	28.2821750627564	46.285331901723	46.8349049390879	25.7599949269528	28.1423787781982
ENSG00000184005	17.0773545448342	2.23974794328648	32.6468307036074	23.8891862702111	30.8064132917343	26.4957754337003	33.017066178202	8.35664045283382	30.7631346811112	9.54514531499933	0	2.97259156485573	8.52457885435428	1.27358807856741	17.9235280798275	25.4737699209518	8.51460108751951	3.56195159847427	16.4729162030096	14.9237421940732	13.1591953344246	12.5160042407256	17.9824478973596
ENSG00000016402	0.491838456737586	2.59112032255698	19.6857760261482	0	4.38637948783164	2.11396146372424	2.42570960829876	6.5794169253867	3.90859393407237	786.717592935438	1.54034963873933	2.29262179179477	1.46133587455161	0.982259324561931	3.60615251168691	2.26693101207651	1.81596166809616	0	1.36122804332697	0	0	2.73368941345446	0
ENSG00000116198	78.2243760679409	98.3266256483291	105.645822325462	65.4382694961237	61.8741555596983	46.5167492643335	82.0596731632608	98.8234379629005	53.3723060530982	72.9027287598919	46.1457811486653	53.1671166994769	104.521589342462	58.962814611595	135.122777074037	70.3050051460291	105.004417368791	53.1216609252322	164.999727300617	84.5665353345284	38.7837010767503	437.633020995833	34.118684536036
ENSG00000144554	3.84676108219338	68.6015156070707	5.38662092610492	8.96842692225528	6.840653088019	10.955796328066	12.8810160879509	73.4406088890318	33.8130129695058	0	39.6537866850071	40.0094225594099	78.447507176752	45.4636403960538	6.25972549406158	6.78030025765402	44.2477953197371	20.8747987787901	14.0111924062822	33.9030981565726	37.2593325983827	65.7733574805345	19.8075250649752
ENSG00000204347	0	9.64726528048449	1.29603390593672	0	2.91631757641672	1.12438661353931	4.97543068977246	2.20374817704967	4.51071313384346	0	3.68680718480468	41.460060692913	14.4873404377297	0	5.75418664923804	1.20574898243672	13.4724259569381	7.30590117766824	22.4445644354541	10.7135046419945	0.899691999671564	1.45401126501484	8.3562069820615
ENSG00000291026	1.56961208499602	4.82363264024224	0	13.439723229466	7.58242569868347	15.7414125895503	10.7800998278403	7.34582725683223	7.73265108658879	0	0	2.43882709958312	2.99738078021994	7.83675048845876	0	7.2344938946203	0	0	6.51616386835764	0	0	0	6.26715523654613
ENSG00000100036	23.8911299519069	29.346121499383	17.042015776766	13.8512870861198	14.3230312509994	14.178486875917	18.0428212464979	22.8014022605542	24.1781689993423	0	27.4007070560349	28.9118665024135	18.3949781326421	13.6829390218672	54.8852406921439	34.7030027848046	22.7588873619036	15.5907619713819	15.6868995968683	25.9801968627014	28.4576875806249	47.1933027640183	28.9606877094031
ENSG00000105520	133.637343763069	134.609537950188	117.699864913051	106.402194118775	179.109895725122	108.266124872629	98.9547744684135	129.002364351385	178.076092998742	85.0418715267963	250.240187573546	224.234522377413	166.674637820303	119.342967096452	327.021116990002	190.237365933133	159.42787870889	168.425934965728	116.01189931422	281.471790309323	459.525966561543	205.432269183545	148.848447508222
ENSG00000107521	112.585692394778	25.4289987062575	150.196901137361	123.067217275093	134.000317211766	149.609755715056	114.175363690793	90.8270379528622	122.586001908019	126.784730837138	45.1600501374716	86.403302702158	31.2705878430643	130.026814766543	91.8310060767382	115.281488627468	83.5650146659324	111.835675692219	33.03063510964	58.8321356292834	76.6319792559608	81.1084719511927	68.2438819912259
ENSG00000127578	7.73277787689163	7.46864930797643	10.2159685556237	4.96586364174615	15.6481961086018	12.1865717201064	9.80469014826112	5.79033773168166	19.6825815386064	0	36.326505520114	26.4330266868387	33.9635404296193	3.86081703773498	64.256165370047	30.8889715854688	19.1743144548393	14.49791561408	2.85353153517486	9.80212137517142	31.9131414026282	15.7591813612663	14.4085552004537
ENSG00000144908	114.622828095729	45.0449990561931	126.17954369357	86.8876453675044	98.6567649431347	179.801941472089	25.3035956091488	122.227326335574	110.116161206988	119.37500772475	188.455902077864	255.924651203001	18.5999049099728	28.8341720786196	168.885995126899	149.318907851596	341.817212358905	38.0284117830655	92.5918934735456	26.671944215661	44.1496099169768	196.141103088496	63.1597811341251
ENSG00000160993	26.7192576112365	56.6413490562852	21.4964827393905	9.47025674014271	24.9492981519763	16.686376167108	16.2302324625216	34.2274185088953	23.7206690168266	0	37.5486784896695	66.5646965947248	54.94885597615	24.6283866092914	40.1856848499087	26.3144534850965	70.1698627248464	27.424561426281	65.2557799328264	48.2780491728173	71.7549643883962	15.2316327291471	27.3550742912822
ENSG00000175711	8.72570564594958	11.9486927646187	3.30872844415538	17.4978754022244	8.01118065278344	8.92348821240547	4.67208887773296	20.129450467393	17.510527951831	0	18.3398990491349	6.82397879507883	7.28164996113543	27.089745722747	45.4299633569049	8.98010293282771	20.0083791737054	10.3789291499574	24.657255814733	8.950480605452	6.57399897248471	63.6746754445556	13.2935739707697
ENSG00000185215	231.21530517582	92.0695312488901	223.428685203324	458.345911017	158.719138696396	171.873394637928	150.854695586928	142.834778812524	162.074314632	47.3436401200971	64.367289992807	61.7696312975843	24.8496803478457	436.392499613166	25.1740369344093	119.974586385576	104.007702820634	104.696434408625	130.903647676268	54.0048324621284	121.404976012928	127.187373426063	181.098081511955
ENSG00000185885	45.1916792650536	18.1350770879814	284.598946759652	13.0295916080113	59.9590412190922	190.944355627168	73.8649980522331	188.485291392198	69.4721348564813	92.4757843843212	8.47547803772965	13.3067297160201	8.02847796697666	195.541198135365	34.2527010619652	41.3091510887354	8.69037562937227	93.9823673368245	16.4523022305992	11.8676278140414	24.3745099079308	55.7496022463262	44.5978081965008
ENSG00000205045	31.993709967286	6.63319850106779	36.5838355509653	129.371059200702	21.3064670708411	28.0046969203088	19.2766435763663	12.8565614673617	19.7944230612406	92.5158636827693	31.1875523441859	8.53680039505291	6.55746604409745	33.4613071132374	11.7493773981812	16.8822765522983	13.7545605214318	50.0615756881533	5.06866511503134	7.36631582799097	14.9589662763676	22.9031068855612	22.5468827072446
ENSG00000211899	0	0.695229817367262	291.590540750199	32.2037275659409	2.94230046331786	4.53761727559177	283.616395563014	16.3048045436573	0	0	2.47976982473517	0	9.57627201190764	2.37197156916945	2.90272674364791	3.64947475373477	0	10.3193901896611	0	1.54413663542236	7.80653985287685	1.46696575617088	12.6459847207942
ENSG00000167244	341.695015437514	45.9688428303727	825.803527758958	206.665278908661	410.051019367952	836.115019352404	12864.0655702534	77974.0202604808	205.980197059715	113.697613530366	2357.0458799572	61.494229782229	261.067252749019	338.768616695936	170.260240474765	285.300917689826	256.349752620734	8187.27817533632	132.823089078647	1040.71356825287	935.424199866035	82.8126876535836	524.172230402675
ENSG00000289044	1.56961208499602	2.06727113153239	0	0	0.583263515283344	0	0	0.734582725683223	0	0	7.37361436960937	2.43882709958312	0.49956346336999	0.783675048845876	0.95903110820634	1.20574898243672	8.98161730462542	2.92236047106729	0.724018207595294	1.53050066314207	0.899691999671564	11.6320901201188	2.08905174551538
ENSG00000106484	143.521254118628	229.973962907614	85.3428277373982	22.4144113798056	102.444459458771	51.448424045843	21.8682179206311	48.5583552870714	80.2034155130386	8.80685765981693	113.328772574589	530.876411928034	219.944942181488	32.9797723322438	66.7940966957282	280.598367806636	384.250099828062	148.075626624307	126.985632292975	58.6995621939799	93.8806421777923	34.4365919808443	30.3266399268495
ENSG00000173805	520.906499269595	173.605374849644	123.501414381287	156.806100951941	56.9099017452589	71.4920569122994	361.779004779815	15.3125868294463	229.591690283072	43.725964776325	279.468503427381	69.8661106326151	60.9214425921321	21.5867650845778	29.2729420549867	101.247797674601	64.0244016531532	83.6398965938936	261.79741092088	78.0918797536066	459.412029334569	82.8550633769976	279.51183150183
ENSG00000070423	62.3202784983165	64.3257955601865	48.4394818977528	32.1300652691379	68.0036943330242	47.9249599550091	53.0973085958725	99.5593996312417	53.9439647204979	109.22670719502	104.653398759457	85.7555753405897	82.1539302097141	58.5714266981614	149.747913912474	74.6148888470126	95.1918789357399	51.3951812232201	56.2347390356058	84.7096431202318	157.051413957908	78.1381019815681	63.5927776141617
ENSG00000136111	16.9880666216384	8.05751507575098	124.655868867411	26.046823934704	166.055054974655	80.3940594356356	27.3289159034871	52.380713927098	52.402548258491	27.9030208572844	20.5692778853729	23.8428096632834	13.2528322481631	19.4468725801191	23.8006267720996	36.744874379291	24.1671407142803	14.4618614525619	21.3663557501581	17.5716246948714	5.75874287579353	8.05890814431963	26.8485429041151
ENSG00000187905	10.4316609989247	0	2.49615238990312	5.41024455632714	23.7311446854226	1.89757480951042	2.66184591446073	3.71916294352767	1.08750286126052	19.824526105955	5.52281744269093	0	0.843089941153531	0	0	1.01744314104854	1.89473204108502	5.49323533459933	1.3944540886962	1.93721590243914	12.1372064462573	0	5.57631128790238
ENSG00000198795	120.172534178959	30.2198198789997	35.5906791416505	5.93511838489976	31.2524450874688	16.6729307852097	55.3804695594338	47.250926909388	39.1532057135393	16.024292858839	95.0565758298663	209.428967979648	81.7181863559429	49.9397174915736	68.4048251039781	19.1689562290691	135.237771371327	61.8185329769079	36.4535719704919	13.5176929893916	32.8445522360186	112.763977827469	100.473726335265
